Rank,Club,Country,Level,Elo,From,To
None,Levski,BUL,1,1334.91821289,2022-05-01,2022-05-06
None,Vaduz,LIE,0,1334.57922363,2022-03-18,2022-07-19
None,Livingston,SCO,1,1331.63122559,2022-05-01,2022-05-05
None,Hibernian,SCO,1,1329.01000977,2022-05-01,2022-05-05
None,Alessandria,ITA,2,1327.78979492,2022-05-01,2022-05-05
None,H Tel Aviv,ISR,1,1327.73864746,2022-04-26,2022-05-02
None,Rodez,FRA,2,1327.00024414,2022-04-29,2022-05-02
None,Gornik,POL,1,1326.97851562,2022-04-30,2022-05-06
None,Giannina,GRE,1,1326.09875488,2022-04-19,2022-05-01
None,Stromsgodset,NOR,1,1324.35644531,2022-04-24,2022-05-08
None,Eupen,BEL,1,1324.22839355,2022-04-10,2022-07-21
None,Videoton,HUN,1,1324.11254883,2022-05-01,2022-05-03
None,Puskas Akademia,HUN,1,1324.03540039,2022-05-01,2022-05-04
None,Kiryat Shmona,ISR,1,1323.75793457,2022-04-24,2022-05-01
None,Aberdeen,SCO,1,1323.30334473,2022-05-01,2022-05-05
None,Mura,SVN,1,1322.54467773,2022-04-30,2022-05-08
None,US Quevilly,FRA,2,1320.10546875,2022-05-01,2022-05-05
None,Viitorul,ROM,1,1319.32507324,2022-04-26,2022-05-01
None,Warta,POL,1,1319.20202637,2022-04-30,2022-05-07
None,Rizespor,TUR,1,1317.87365723,2022-04-23,2022-05-01
None,Haugesund,NOR,1,1317.84912109,2022-05-01,2022-05-08
None,Radomiak,POL,1,1317.12963867,2022-04-30,2022-05-06
None,Cherno More,BUL,1,1316.93566895,2022-04-17,2022-05-01
None,Varbergs,SWE,1,1316.6862793,2022-04-25,2022-05-01
None,Rukh Lviv,UKR,1,1315.58312988,2021-12-12,2022-07-20
None,Cosenza,ITA,2,1313.54858398,2022-05-01,2022-05-05
None,Slaven Belupo,CRO,1,1313.25402832,2022-05-01,2022-05-06
None,Tromso,NOR,1,1312.89440918,2022-04-25,2022-05-08
None,Ross County,SCO,1,1312.61889648,2022-05-01,2022-05-05
None,Goeztepe,TUR,1,1312.27404785,2022-04-24,2022-05-01
None,Vejle,DEN,1,1311.14147949,2022-04-23,2022-05-01
None,Altay,TUR,1,1310.58618164,2022-05-01,2022-05-08
None,Botosani,ROM,1,1310.34643555,2022-04-26,2022-05-02
None,Veres,UKR,1,1310.21911621,2021-12-12,2022-07-20
None,Bnei Sakhinin,ISR,1,1309.73840332,2022-05-01,2022-05-07
None,Kisvarda,HUN,1,1309.53930664,2022-05-01,2022-05-05
None,Paksi,HUN,1,1308.88134766,2022-04-30,2022-05-04
None,Ionikos,GRE,1,1306.8170166,2022-04-18,2022-05-02
None,Ceske Budejovice,CZE,1,1306.57141113,2022-05-01,2022-07-20
None,Dunkerque,FRA,2,1305.82116699,2022-05-01,2022-05-05
None,Kairat,KAZ,0,1305.7355957,2021-12-10,2022-07-06
None,Bohemians Praha,CZE,1,1305.26293945,2022-04-24,2022-05-01
None,Kuopio,FIN,0,1303.0411377,2021-12-10,2022-07-06
None,Atromitos,GRE,1,1299.84301758,2022-05-01,2022-05-07
None,Jagiellonia,POL,1,1299.55773926,2022-05-01,2022-05-07
None,Dinamo Minsk,BLR,1,1299.48596191,2022-03-19,2022-07-06
None,OFI,GRE,1,1298.65307617,2022-05-01,2022-05-08
None,Rapid Bucuresti,ROM,1,1298.10473633,2022-04-30,2022-05-09
None,Slask,POL,1,1295.88671875,2022-05-01,2022-05-07
None,NFC Volos,GRE,1,1294.81262207,2022-05-01,2022-05-07
None,Dundee United,SCO,1,1293.19921875,2022-05-01,2022-05-05
None,Lok Plovdiv,BUL,1,1292.87060547,2022-04-30,2022-05-07
None,Ujpest,HUN,1,1291.49743652,2022-04-25,2022-05-01
None,IK Sirius,SWE,1,1291.41564941,2022-05-01,2022-05-08
None,Motherwell,SCO,1,1290.51940918,2022-05-01,2022-05-05
None,Seraing,BEL,1,1290.23864746,2022-04-11,2022-07-21
None,Nancy,FRA,2,1287.85180664,2022-05-01,2022-05-05
None,Neftchi,AZE,0,1287.68078613,2022-02-25,2022-07-05
None,Koper,SVN,1,1287.35656738,2022-05-01,2022-05-06
None,Pardubice,CZE,1,1286.40026855,2022-04-24,2022-05-01
None,Hapoel Eran Hadera,ISR,1,1283.79577637,2022-05-01,2022-05-08
None,Sfintul Gheorghe,MOL,0,1281.65319824,2022-02-25,2022-07-06
None,Wisla,POL,1,1281.50390625,2022-04-26,2022-05-01
None,Botev Plovdiv,BUL,1,1280.82885742,2022-05-01,2022-05-06
None,St Mirren,SCO,1,1279.44445801,2022-05-01,2022-05-05
None,SonderjyskE,DEN,1,1279.28442383,2022-04-23,2022-05-01
None,Voluntari,ROM,1,1278.54272461,2022-05-01,2022-05-07
None,Ashdod,ISR,1,1277.80187988,2022-04-25,2022-05-01
None,Nis,SRB,1,1277.33178711,2022-04-27,2022-05-02
None,Arges Pitesti,ROM,1,1276.64318848,2022-04-26,2022-05-02
None,Olimpija Ljubljana,SVN,1,1276.48486328,2022-04-25,2022-05-01
None,Inhulets,UKR,1,1276.40209961,2021-12-11,2022-07-20
None,Stal Mielec,POL,1,1276.38000488,2022-05-01,2022-05-08
None,Inter Baku,AZE,0,1275.86499023,2022-02-25,2022-07-01
None,Beerschot AC,BEL,1,1274.3392334,2022-04-11,2022-07-01
None,Lubin,POL,1,1273.73144531,2022-05-01,2022-05-06
None,Backa Topola,SRB,1,1271.66455078,2022-04-28,2022-05-01
None,Tescoma Zlin,CZE,1,1271.54516602,2022-04-24,2022-05-01
None,Beitar,ISR,1,1268.88012695,2022-05-01,2022-05-08
None,Malatyaspor,TUR,1,1267.85253906,2022-04-25,2022-05-01
None,Domzale,SVN,1,1267.7734375,2022-04-25,2022-05-01
None,St Johnstone,SCO,1,1267.7298584,2022-05-01,2022-05-05
None,Teplice,CZE,1,1266.46948242,2022-04-24,2022-05-01
None,CSKA 1948 Sofia,BUL,1,1266.42907715,2022-04-30,2022-05-07
None,Zalaegerszegi,HUN,1,1265.82055664,2022-04-24,2022-05-01
None,Pordenone,ITA,2,1265.74511719,2022-05-01,2022-05-05
None,Ham-Kam,NOR,1,1263.66503906,2022-04-25,2022-05-08
None,Tobol,KAZ,0,1263.00769043,2021-12-10,2022-07-06
None,FC Lviv,UKR,1,1262.8651123,2021-12-12,2022-07-20
None,Vozdovac Beograd,SRB,1,1262.76403809,2022-04-28,2022-05-01
None,Aalesund,NOR,1,1262.60400391,2022-04-29,2022-05-08
None,Panetolikos,GRE,1,1261.80529785,2022-05-01,2022-05-07
None,HJK Helsinki,FIN,0,1260.65466309,2021-12-10,2022-07-06
None,UTA Arad,ROM,1,1260.40734863,2022-04-24,2022-05-01
None,Sumqayit,AZE,0,1259.95373535,2022-02-25,2022-07-01
None,Karagandy,KAZ,0,1258.35229492,2021-12-10,2022-07-01
None,Metalist 1925,UKR,1,1258.16174316,2021-12-13,2022-07-20
None,Jerv,NOR,1,1255.4720459,2022-04-25,2022-05-08
None,Istra 1961,CRO,1,1254.75500488,2022-04-24,2022-05-01
None,Beroe Stara Zagora,BUL,1,1253.70983887,2022-04-30,2022-05-07
None,Mezokovesd-Zsory,HUN,1,1252.81030273,2022-05-01,2022-05-03
None,Hapoel Haifa,ISR,1,1252.38635254,2022-05-01,2022-05-09
None,Ilichivets,UKR,1,1251.86083984,2022-02-28,2022-07-01
None,Novi Sad,SRB,1,1249.91223145,2022-04-27,2022-05-01
None,Chernomorets,UKR,1,1249.03710938,2022-02-28,2022-07-20
None,Nieciecza,POL,1,1248.79675293,2022-04-24,2022-05-01
None,Karvina,CZE,1,1248.58703613,2022-04-24,2022-05-01
None,Honved,HUN,1,1246.63208008,2022-05-01,2022-05-03
None,Petrocub,MOL,0,1244.13024902,2022-02-25,2022-07-06
None,Milsami Orhei,MOL,0,1243.42993164,2022-02-25,2022-07-06
None,Craiova 1948,ROM,1,1243.06005859,2022-04-26,2022-05-01
None,Varnamo,SWE,1,1240.8404541,2022-04-26,2022-05-02
None,Suduva,LIT,0,1239.79992676,2021-08-27,2022-07-05
None,Slavia Sofia,BUL,1,1239.69189453,2022-04-18,2022-05-01
None,Laci,ALB,0,1239.20654297,2021-08-13,2022-07-06
None,Sibenik,CRO,1,1237.05065918,2022-05-01,2022-05-07
None,Degerfors,SWE,1,1235.02893066,2022-04-26,2022-05-01
None,Gornik Leczna,POL,1,1234.98352051,2022-04-25,2022-05-09
None,Helsingborg,SWE,1,1233.48876953,2022-04-25,2022-05-01
None,Partizani Tirana,ALB,0,1232.15234375,2021-08-13,2022-07-06
None,Chindia Targoviste,ROM,1,1231.80249023,2022-04-30,2022-05-08
None,Velez Mostar,BHZ,0,1231.09460449,2021-08-13,2022-07-06
None,Celje,SVN,1,1231.06762695,2022-04-30,2022-05-07
None,Seinajoki,FIN,0,1230.27893066,2022-01-01,2022-07-06
None,Dundalk,IRL,0,1223.44714355,2021-08-27,2022-07-01
None,Vllaznia,ALB,0,1222.15075684,2021-08-13,2022-07-06
None,Arda,BUL,1,1220.40087891,2022-04-30,2022-05-07
None,Batumi,GEO,0,1220.05334473,2021-08-13,2022-07-06
None,RFS,LAT,0,1219.76379395,2021-08-27,2022-07-06
None,Sundsvall,SWE,1,1219.6697998,2022-04-26,2022-05-01
None,Inter Turku,FIN,0,1219.36877441,2021-12-10,2022-07-06
None,FK Sarajevo,BHZ,0,1218.72143555,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1218.50744629,2021-08-13,2022-07-01
None,Bohemians Dublin,IRL,0,1217.89111328,2021-08-27,2022-07-01
None,M Petach Tikva,ISR,1,1217.78991699,2022-05-01,2022-05-08
None,Lamia,GRE,1,1217.65661621,2022-04-18,2022-05-02
None,Mynai,UKR,1,1215.36999512,2021-12-13,2022-07-20
None,Debrecen,HUN,1,1213.50463867,2022-05-01,2022-05-03
None,Mioveni,ROM,1,1213.38037109,2022-04-23,2022-05-02
None,FK Riga,LAT,0,1212.8104248,2021-08-27,2022-07-06
None,Bravo,SVN,1,1212.43395996,2022-04-25,2022-05-01
None,Gomel,BLR,1,1212.36743164,2022-03-21,2022-07-06
None,Dinamo Brest,BLR,1,1209.33300781,2022-03-20,2022-07-06
None,Dundee,SCO,1,1209.03320312,2022-05-01,2022-05-05
None,Radnik Surdulica,SRB,1,1207.55603027,2022-04-29,2022-05-02
None,Hapoel Jerusalem,ISR,1,1205.18359375,2022-05-01,2022-05-08
None,Liepajas,LAT,0,1201.36291504,2021-08-27,2022-07-06
None,Dragovoljac,CRO,1,1198.31225586,2022-04-30,2022-05-06
None,Mladost Lucani,SRB,1,1196.24353027,2022-05-01,2022-05-08
None,Borac Banja Luka,BHZ,0,1192.84912109,2021-08-13,2022-07-06
None,Dila Gori,GEO,0,1191.40490723,2021-08-13,2022-07-06
None,Apollon Athens,GRE,1,1190.66992188,2022-04-17,2022-05-02
None,Radomlje,SVN,1,1188.75183105,2022-05-01,2022-05-07
None,Zalgiris Vilnius,LIT,0,1185.0645752,2021-08-27,2022-07-05
None,Breidablik,ISL,0,1185.04272461,2021-08-13,2022-06-21
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Gagra,GEO,0,1183.08032227,2021-08-13,2022-07-01
None,Teuta Durres,ALB,0,1182.85375977,2021-08-13,2022-07-01
None,Novi Pazar,SRB,1,1179.70153809,2022-05-01,2022-05-07
None,Zlatibor,SRB,1,1177.26220703,2022-04-29,2022-05-02
None,Dinamo Tbilisi,GEO,0,1177.00195312,2021-08-13,2022-07-06
None,Gyirmot,HUN,1,1176.24560547,2022-04-25,2022-05-01
None,Valmieras,LAT,0,1175.86376953,2021-08-27,2022-07-06
None,Shamrock,IRL,0,1174.80517578,2021-08-27,2022-07-05
None,Krusevac,SRB,1,1173.33349609,2022-04-28,2022-05-01
None,Tabor Sezana,SVN,1,1172.04846191,2022-05-01,2022-05-06
None,Sligo,IRL,0,1170.72949219,2021-08-27,2022-07-05
None,Hapoel Nof Hagalil,ISR,1,1168.6295166,2022-05-01,2022-05-08
None,Flora Tallinn,EST,0,1167.76623535,2021-12-10,2022-06-21
None,Dinamo Bucuresti,ROM,1,1167.37939453,2022-05-01,2022-05-06
None,Hafnarfjoerdur,ISL,0,1166.88513184,2021-08-13,2022-06-21
None,MTK,HUN,1,1164.51599121,2022-04-23,2022-05-01
None,Neman Grodno,BLR,1,1162.40197754,2022-03-20,2022-07-06
None,Alashkert,ARM,0,1158.80175781,2021-12-10,2022-07-05
None,Valur,ISL,0,1158.03369141,2021-08-13,2022-06-21
None,Tsarsko Selo,BUL,1,1154.66870117,2022-04-26,2022-05-02
None,Torpedo Zhodino,BLR,1,1149.14282227,2022-03-20,2022-07-06
None,Stjarnan,ISL,0,1145.53735352,2021-08-13,2022-06-21
None,Metalac Gornji Milanovac,SRB,1,1144.21557617,2022-04-29,2022-05-02
None,The New Saints,WAL,0,1141.85864258,2021-08-13,2022-07-05
None,Isloch,BLR,1,1137.15185547,2022-03-20,2022-07-06
None,Proleter Novi Sad,SRB,1,1136.44128418,2022-04-29,2022-05-02
None,Kolubara Lazarevac,SRB,1,1133.99438477,2022-05-01,2022-05-08
None,Panevezys,LIT,0,1133.8614502,2021-08-27,2022-07-05
None,Ararat,ARM,0,1131.75366211,2021-12-10,2022-07-05
None,Botev Vratsa,BUL,1,1125.55029297,2022-04-26,2022-05-02
None,Aluminij,SVN,1,1122.44006348,2022-04-26,2022-05-01
None,Blagoevgrad,BUL,1,1122.07104492,2022-04-26,2022-05-02
None,Slavia Mozyr,BLR,1,1116.77319336,2022-03-21,2022-07-06
None,Fola Esch,LUX,0,1113.68029785,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.17565918,2021-08-13,2022-07-05
None,Gaz Metan,ROM,1,1108.09143066,2022-04-30,2022-05-06
None,Kauno Zalgiris,LIT,0,1102.26403809,2021-08-27,2022-07-05
None,Banants,ARM,0,1101.50927734,2021-12-10,2022-07-01
None,Coleraine,NIR,0,1101.34008789,2021-08-13,2022-07-01
None,Larne,NIR,0,1099.36157227,2021-08-13,2022-07-05
None,Lok Sofia,BUL,1,1097.29968262,2022-04-26,2022-05-02
None,Slutsk,BLR,1,1091.70715332,2022-03-20,2022-07-06
None,Noah,ARM,0,1089.6550293,2021-12-10,2022-07-01
None,Swift Hesperange,LUX,0,1089.43969727,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Linfield,NIR,0,1088.98083496,2021-08-13,2022-07-05
None,FK Vitebsk,BLR,1,1088.85974121,2022-03-20,2022-07-06
None,Clinceni,ROM,1,1088.50341797,2022-05-01,2022-05-06
None,Kragujevac,SRB,1,1087.76245117,2022-05-01,2022-05-08
None,Dudelange,LUX,0,1082.29919434,2021-08-27,2022-07-06
None,Zvyazda BDU,BLR,1,1080.46765137,2022-03-20,2022-07-06
None,R Letzebuerg,LUX,0,1078.27404785,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.37548828,2021-08-13,2022-07-01
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Connahs Quay,WAL,0,1061.92211914,2021-08-13,2022-07-01
None,FK Minsk,BLR,1,1059.54589844,2022-03-19,2022-07-06
None,FC Infonet,EST,0,1057.78137207,2021-12-10,2022-06-21
None,Paide Linnameeskond,EST,0,1057.61657715,2021-12-10,2022-06-21
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Prishtine,KOS,0,1038.29650879,2021-08-13,2022-07-01
None,Llapi,KOS,0,1032.45202637,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.97265625,2021-08-13,2022-07-06
None,Bala,WAL,0,1028.73034668,2021-08-13,2022-07-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Dnepr Mogilev,BLR,1,1022.17034912,2022-03-21,2022-07-06
None,Newtown AFC,WAL,0,1022.08410645,2021-08-13,2022-07-05
None,Birkirkara,MLT,0,1020.2520752,2021-08-13,2022-07-01
None,Bobruisk,BLR,1,1019.70098877,2022-03-21,2022-07-06
None,Gzira United,MLT,0,1019.14123535,2021-08-13,2022-07-05
None,Mosta,MLT,0,1018.4107666,2021-08-13,2022-07-01
None,Dzarzhynsk,BLR,1,1016.38824463,2022-03-21,2022-07-06
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.29907227,2021-08-13,2022-07-05
None,Lincoln,GIB,0,990.687561035,2021-12-10,2022-07-05
None,HB Torshavn,FAR,0,986.28302002,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.282348633,2021-08-13,2022-07-01
None,College Europa,GIB,0,949.561462402,2021-12-10,2022-07-05
None,St Josephs,GIB,0,923.393493652,2021-12-10,2022-07-05
None,Mons Calpe,GIB,0,860.014404297,2021-12-10,2022-07-01
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


