Rank,Club,Country,Level,Elo,From,To
None,Lok Zagreb,CRO,1,1341.63916016,2021-11-27,2021-12-05
None,Cosenza,ITA,2,1340.74841309,2021-12-01,2021-12-04
None,Cracovia,POL,1,1340.62353516,2021-11-29,2021-12-05
None,Stromsgodset,NOR,1,1340.15234375,2021-11-28,2021-12-05
None,Malatyaspor,TUR,1,1339.82446289,2021-11-29,2021-12-06
None,Novi Sad,SRB,1,1337.53063965,2021-11-30,2021-12-07
None,Ashdod,ISR,1,1337.42578125,2021-12-01,2021-12-04
None,US Quevilly,FRA,2,1336.63330078,2021-11-26,2021-12-03
None,Beerschot AC,BEL,1,1336.51977539,2021-11-29,2021-12-05
None,Plock,POL,1,1335.15539551,2021-11-29,2021-12-03
None,Varbergs,SWE,1,1335.10009766,2021-11-29,2021-12-04
None,Gornik,POL,1,1333.70336914,2021-11-28,2021-12-03
None,Vicenza,ITA,2,1333.10620117,2021-12-01,2021-12-03
None,Pordenone,ITA,2,1332.79772949,2021-12-01,2021-12-04
None,Alessandria,ITA,2,1332.62866211,2021-12-01,2021-12-05
None,Radomiak,POL,1,1332.14123535,2021-11-27,2021-12-09
None,Vaduz,LIE,0,1331.46838379,2021-11-26,2021-12-08
None,BATE,BLR,1,1331.1574707,2021-11-29,2022-03-20
None,Jagiellonia,POL,1,1330.99682617,2021-11-29,2021-12-04
None,Odd Grenland,NOR,1,1329.13671875,2021-11-28,2021-12-05
None,Mura,SVN,1,1324.6751709,2021-11-29,2021-12-04
None,Altay,TUR,1,1323.7578125,2021-11-27,2021-12-04
None,Sepsi,ROM,1,1322.91674805,2021-11-28,2021-12-05
None,Hapoel Haifa,ISR,1,1321.95227051,2021-11-29,2021-12-02
None,OFI,GRE,1,1321.7220459,2021-11-29,2021-12-04
None,Tromso,NOR,1,1320.27587891,2021-11-29,2021-12-05
None,Veres,UKR,1,1320.06445312,2021-11-29,2021-12-04
None,Aberdeen,SCO,1,1320.05078125,2021-11-29,2021-12-01
None,Ceske Budejovice,CZE,1,1319.5447998,2021-11-28,2021-12-05
None,Cherno More,BUL,1,1319.02783203,2021-11-27,2021-12-06
None,Rukh Lviv,UKR,1,1317.93969727,2021-11-29,2021-12-04
None,Maribor,SVN,1,1317.62963867,2021-11-29,2021-12-04
None,Rizespor,TUR,1,1316.71008301,2021-11-28,2021-12-05
None,Hapoel Eran Hadera,ISR,1,1314.5637207,2021-12-01,2021-12-04
None,Stabaek,NOR,1,1313.70776367,2021-11-29,2021-12-05
None,IK Sirius,SWE,1,1313.09228516,2021-11-30,2021-12-04
None,Viitorul,ROM,1,1312.77307129,2021-11-30,2021-12-04
None,Lubin,POL,1,1312.17700195,2021-11-28,2021-12-05
None,Netanya,ISR,1,1309.8482666,2021-12-01,2021-12-04
None,Sandefjord,NOR,1,1308.98156738,2021-11-29,2021-12-05
None,Botosani,ROM,1,1308.55200195,2021-11-29,2021-12-06
None,Kuopio,FIN,0,1304.90002441,2021-11-26,2021-12-09
None,Beitar,ISR,1,1303.7232666,2021-12-01,2021-12-05
None,Motherwell,SCO,1,1303.59118652,2021-12-01,2021-12-04
None,Stal Mielec,POL,1,1303.36999512,2021-11-28,2021-12-03
None,H Tel Aviv,ISR,1,1302.58972168,2021-11-29,2021-12-01
None,Kisvarda,HUN,1,1302.34899902,2021-11-28,2021-12-05
None,Giannina,GRE,1,1300.18701172,2021-11-28,2021-12-06
None,Paksi,HUN,1,1299.25146484,2021-11-29,2021-12-03
None,Vejle,DEN,1,1298.00744629,2021-11-30,2021-12-09
None,NFC Volos,GRE,1,1297.84020996,2021-11-29,2021-12-04
None,Kairat,KAZ,0,1297.75524902,2021-11-26,2021-12-09
None,Hearts,SCO,1,1297.72412109,2021-11-28,2021-12-02
None,Brann,NOR,1,1297.52905273,2021-11-29,2021-12-05
None,SonderjyskE,DEN,1,1297.52844238,2021-11-29,2021-12-09
None,Puskas Akademia,HUN,1,1296.80603027,2021-11-29,2021-12-04
None,Livingston,SCO,1,1296.13696289,2021-11-29,2021-12-01
None,Neftchi,AZE,0,1296.02783203,2021-11-26,2021-12-09
None,Dinamo Minsk,BLR,1,1295.80639648,2021-11-29,2022-03-18
None,Hradec Kralove,CZE,1,1292.72338867,2021-11-29,2021-12-04
None,Arges Pitesti,ROM,1,1292.07043457,2021-11-28,2021-12-06
None,Lamia,GRE,1,1291.65563965,2021-11-28,2021-12-06
None,Pardubice,CZE,1,1290.93041992,2021-11-28,2021-12-05
None,Wisla,POL,1,1286.78747559,2021-11-27,2021-12-06
None,St Johnstone,SCO,1,1286.20825195,2021-11-28,2021-12-01
None,Sibenik,CRO,1,1285.20263672,2021-11-29,2021-12-05
None,Inter Baku,AZE,0,1284.2121582,2021-11-26,2021-12-09
None,Domzale,SVN,1,1280.20812988,2021-11-28,2021-12-09
None,Atromitos,GRE,1,1280.1517334,2021-11-28,2021-12-04
None,Slaven Belupo,CRO,1,1279.83337402,2021-11-28,2021-12-06
None,Sfintul Gheorghe,MOL,0,1277.26855469,2021-11-25,2021-12-07
None,Metalist 1925,UKR,1,1277.13354492,2021-11-29,2021-12-04
None,Olimpija Ljubljana,SVN,1,1275.95922852,2021-11-26,2021-12-08
None,Warta,POL,1,1274.68261719,2021-11-29,2021-12-06
None,Dundee United,SCO,1,1274.31530762,2021-12-01,2021-12-05
None,Kiryat Shmona,ISR,1,1273.57519531,2021-11-28,2021-12-04
None,Levski,BUL,1,1273.35131836,2021-11-28,2021-12-04
None,Inhulets,UKR,1,1273.24389648,2021-11-29,2021-12-05
None,Bnei Sakhinin,ISR,1,1271.73999023,2021-12-01,2021-12-04
None,Beroe Stara Zagora,BUL,1,1270.55603027,2021-12-01,2021-12-04
None,Mjondalen,NOR,1,1270.08740234,2021-11-29,2021-12-05
None,Ionikos,GRE,1,1268.93786621,2021-11-29,2021-12-05
None,Halmstad,SWE,1,1268.62255859,2021-11-29,2021-12-04
None,Sumqayit,AZE,0,1268.30078125,2021-11-26,2021-12-09
None,Nis,SRB,1,1267.71252441,2021-11-29,2021-12-06
None,FC Lviv,UKR,1,1266.91296387,2021-11-27,2021-12-03
None,Voluntari,ROM,1,1266.83728027,2021-11-29,2021-12-05
None,HJK Helsinki,FIN,0,1265.39880371,2021-11-26,2021-12-09
None,St Mirren,SCO,1,1265.23217773,2021-11-28,2021-12-01
None,M Petach Tikva,ISR,1,1263.06518555,2021-12-01,2021-12-04
None,Tobol,KAZ,0,1260.09741211,2021-11-26,2021-12-09
None,Slavia Sofia,BUL,1,1259.5369873,2021-12-01,2021-12-05
None,Ilichivets,UKR,1,1258.87011719,2021-11-27,2021-12-05
None,Degerfors,SWE,1,1258.79003906,2021-11-29,2021-12-04
None,Mezokovesd-Zsory,HUN,1,1257.59680176,2021-11-29,2021-12-04
None,Chindia Targoviste,ROM,1,1257.2512207,2021-11-28,2021-12-04
None,Arda,BUL,1,1256.57885742,2021-11-28,2021-12-02
None,UTA Arad,ROM,1,1256.21936035,2021-11-28,2021-12-05
None,Karagandy,KAZ,0,1255.44213867,2021-11-26,2021-12-09
None,Tescoma Zlin,CZE,1,1252.6505127,2021-11-28,2021-12-04
None,Bravo,SVN,1,1252.26818848,2021-11-29,2021-12-07
None,Chernomorets,UKR,1,1251.87023926,2021-11-28,2021-12-06
None,Backa Topola,SRB,1,1251.77233887,2021-11-29,2021-12-06
None,Ujpest,HUN,1,1247.50427246,2021-11-28,2021-12-05
None,Botev Plovdiv,BUL,1,1245.72509766,2021-12-01,2021-12-04
None,Nieciecza,POL,1,1244.32043457,2021-11-27,2021-12-04
None,Koper,SVN,1,1243.35021973,2021-11-29,2021-12-04
None,Istra 1961,CRO,1,1241.76123047,2021-11-27,2021-12-06
None,Karvina,CZE,1,1241.51477051,2021-11-29,2021-12-04
None,Krusevac,SRB,1,1241.50585938,2021-11-28,2021-12-05
None,Rapid Bucuresti,ROM,1,1240.69104004,2021-11-28,2021-12-04
None,Suduva,LIT,0,1239.79992676,2021-08-27,2022-07-05
None,Petrocub,MOL,0,1239.74560547,2021-11-25,2021-12-07
None,Laci,ALB,0,1239.20654297,2021-08-13,2022-07-06
None,Milsami Orhei,MOL,0,1239.04528809,2021-11-25,2021-12-07
None,Zalaegerszegi,HUN,1,1237.5682373,2021-11-29,2021-12-04
None,Oerebro,SWE,1,1233.37573242,2021-11-30,2021-12-04
None,Ross County,SCO,1,1232.8145752,2021-11-28,2021-12-01
None,Partizani Tirana,ALB,0,1232.15234375,2021-08-13,2022-07-06
None,Gaz Metan,ROM,1,1231.4197998,2021-11-30,2021-12-06
None,Velez Mostar,BHZ,0,1231.09460449,2021-08-13,2022-07-06
None,Panetolikos,GRE,1,1230.93676758,2021-11-29,2021-12-04
None,Mynai,UKR,1,1230.23352051,2021-11-28,2021-12-05
None,Celje,SVN,1,1229.83728027,2021-11-26,2021-12-04
None,Honved,HUN,1,1229.49389648,2021-11-28,2021-12-03
None,Vozdovac Beograd,SRB,1,1227.66748047,2021-11-29,2021-12-01
None,Apollon Athens,GRE,1,1227.34008789,2021-11-28,2021-12-04
None,Honka Espoo,FIN,0,1227.04272461,2021-11-26,2021-12-09
None,CSKA 1948 Sofia,BUL,1,1226.97021484,2021-11-29,2021-12-02
None,Dundalk,IRL,0,1223.44714355,2021-08-27,2022-07-01
None,Vllaznia,ALB,0,1222.15075684,2021-08-13,2022-07-06
None,Inter Turku,FIN,0,1221.22766113,2021-11-26,2021-12-09
None,Batumi,GEO,0,1220.05334473,2021-08-13,2022-07-06
None,RFS,LAT,0,1219.76379395,2021-08-27,2022-07-06
None,Rukh Brest,BLR,1,1219.28930664,2021-11-29,2022-01-01
None,FK Sarajevo,BHZ,0,1218.72143555,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1218.50744629,2021-08-13,2022-07-01
None,Bohemians Dublin,IRL,0,1217.89111328,2021-08-27,2022-07-01
None,Dundee,SCO,1,1217.28344727,2021-11-28,2021-12-01
None,Teplice,CZE,1,1216.42333984,2021-11-29,2021-12-04
None,Zlatibor,SRB,1,1213.3729248,2021-11-29,2021-12-05
None,FK Riga,LAT,0,1212.8104248,2021-08-27,2022-07-06
None,Gornik Leczna,POL,1,1210.20458984,2021-11-28,2021-12-04
None,Hapoel Nof Hagalil,ISR,1,1209.73303223,2021-11-28,2021-12-05
None,Gomel,BLR,1,1207.81994629,2021-11-29,2022-03-20
None,Dinamo Brest,BLR,1,1206.51330566,2021-11-29,2022-03-19
None,Aluminij,SVN,1,1204.02441406,2021-11-28,2021-12-04
None,Mladost Lucani,SRB,1,1204.01330566,2021-11-30,2021-12-05
None,Liepajas,LAT,0,1201.36291504,2021-08-27,2022-07-06
None,Ostersund,SWE,1,1198.31738281,2021-11-29,2021-12-04
None,Radnik Surdulica,SRB,1,1197.92333984,2021-11-29,2021-12-06
None,Proleter Novi Sad,SRB,1,1195.04821777,2021-11-30,2021-12-04
None,Hapoel Jerusalem,ISR,1,1194.55212402,2021-11-28,2021-12-05
None,Tabor Sezana,SVN,1,1194.39221191,2021-11-28,2021-12-04
None,Borac Banja Luka,BHZ,0,1192.84912109,2021-08-13,2022-07-06
None,Dila Gori,GEO,0,1191.40490723,2021-08-13,2022-07-06
None,Debrecen,HUN,1,1186.82067871,2021-11-29,2021-12-04
None,Zalgiris Vilnius,LIT,0,1185.0645752,2021-08-27,2022-07-05
None,Breidablik,ISL,0,1185.04272461,2021-08-13,2022-06-21
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Clinceni,ROM,1,1184.04406738,2021-11-30,2021-12-03
None,Gagra,GEO,0,1183.08032227,2021-08-13,2022-07-01
None,Teuta Durres,ALB,0,1182.85375977,2021-08-13,2022-07-01
None,Craiova 1948,ROM,1,1181.08972168,2021-11-27,2021-12-05
None,Gyirmot,HUN,1,1178.53479004,2021-11-28,2021-12-04
None,Dinamo Tbilisi,GEO,0,1177.00195312,2021-08-13,2022-07-06
None,MTK,HUN,1,1176.58166504,2021-11-28,2021-12-05
None,Valmieras,LAT,0,1175.86376953,2021-08-27,2022-07-06
None,Shamrock,IRL,0,1174.80517578,2021-08-27,2022-07-05
None,Sligo,IRL,0,1170.72949219,2021-08-27,2022-07-05
None,Flora Tallinn,EST,0,1169.27380371,2021-11-26,2021-12-09
None,Novi Pazar,SRB,1,1168.35327148,2021-11-30,2021-12-05
None,Dragovoljac,CRO,1,1168.23632812,2021-11-28,2021-12-04
None,Hafnarfjoerdur,ISL,0,1166.88513184,2021-08-13,2022-06-21
None,Mioveni,ROM,1,1166.2097168,2021-11-28,2021-12-05
None,Metalac Gornji Milanovac,SRB,1,1165.35009766,2021-11-28,2021-12-04
None,Tsarsko Selo,BUL,1,1163.78344727,2021-11-27,2021-12-06
None,Dinamo Bucuresti,ROM,1,1163.15368652,2021-11-27,2021-12-03
None,Torpedo Zhodino,BLR,1,1159.25097656,2021-11-29,2022-03-19
None,Valur,ISL,0,1158.03369141,2021-08-13,2022-06-21
None,Neman Grodno,BLR,1,1152.29382324,2021-11-29,2022-03-19
None,Isloch,BLR,1,1148.03930664,2021-11-21,2022-03-19
None,Alashkert,ARM,0,1147.51611328,2021-11-26,2021-12-09
None,Botev Vratsa,BUL,1,1145.62719727,2021-12-01,2021-12-04
None,Stjarnan,ISL,0,1145.53735352,2021-08-13,2022-06-21
None,The New Saints,WAL,0,1141.85864258,2021-08-13,2022-07-05
None,Panevezys,LIT,0,1133.8614502,2021-08-27,2022-07-05
None,Ararat,ARM,0,1127.21862793,2021-11-26,2021-12-09
None,Slavia Mozyr,BLR,1,1123.77783203,2021-11-29,2022-03-20
None,Radomlje,SVN,1,1118.5135498,2021-11-28,2021-12-07
None,Fola Esch,LUX,0,1113.68029785,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.17565918,2021-08-13,2022-07-05
None,Kolubara Lazarevac,SRB,1,1107.79504395,2021-11-29,2021-12-06
None,Kauno Zalgiris,LIT,0,1102.26403809,2021-08-27,2022-07-05
None,Coleraine,NIR,0,1101.34008789,2021-08-13,2022-07-01
None,FK Vitebsk,BLR,1,1099.80529785,2021-11-29,2022-03-19
None,Larne,NIR,0,1099.36157227,2021-08-13,2022-07-05
None,Banants,ARM,0,1096.97424316,2021-11-26,2021-12-09
None,Lok Sofia,BUL,1,1094.5838623,2021-11-29,2021-12-02
None,Swift Hesperange,LUX,0,1089.43969727,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Linfield,NIR,0,1088.98083496,2021-08-13,2022-07-05
None,Noah,ARM,0,1085.12011719,2021-11-26,2021-12-09
None,Dudelange,LUX,0,1082.29919434,2021-08-27,2022-07-06
None,Slutsk,BLR,1,1080.81970215,2021-11-21,2022-03-19
None,Blagoevgrad,BUL,1,1078.38049316,2021-11-28,2021-12-02
None,R Letzebuerg,LUX,0,1078.27404785,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.37548828,2021-08-13,2022-07-01
None,Zvyazda BDU,BLR,1,1069.52209473,2021-11-21,2022-03-19
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Kragujevac,SRB,1,1064.67382812,2021-11-28,2021-12-06
None,FK Minsk,BLR,1,1063.22546387,2021-11-29,2022-03-18
None,Connahs Quay,WAL,0,1061.92211914,2021-08-13,2022-07-01
None,FC Infonet,EST,0,1058.41223145,2021-11-26,2021-12-09
None,Paide Linnameeskond,EST,0,1058.24743652,2021-11-26,2021-12-09
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Prishtine,KOS,0,1038.29650879,2021-08-13,2022-07-01
None,Llapi,KOS,0,1032.45202637,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.97265625,2021-08-13,2022-07-06
None,Bala,WAL,0,1028.73034668,2021-08-13,2022-07-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Newtown AFC,WAL,0,1022.08410645,2021-08-13,2022-07-05
None,Birkirkara,MLT,0,1020.2520752,2021-08-13,2022-07-01
None,Gzira United,MLT,0,1019.14123535,2021-08-13,2022-07-05
None,Mosta,MLT,0,1018.4107666,2021-08-13,2022-07-01
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.29907227,2021-08-13,2022-07-05
None,Smorgon,BLR,1,1008.85150146,2021-11-29,2022-01-01
None,Sputnik,BLR,1,993.871459961,2021-07-30,2022-01-01
None,Lincoln,GIB,0,991.639831543,2021-11-26,2021-12-09
None,HB Torshavn,FAR,0,986.28302002,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.282348633,2021-08-13,2022-07-01
None,College Europa,GIB,0,949.987670898,2021-11-26,2021-12-09
None,St Josephs,GIB,0,923.819702148,2021-11-26,2021-12-09
None,Mons Calpe,GIB,0,860.440612793,2021-11-26,2021-12-09
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


