Rank,Club,Country,Level,Elo,From,To
None,Rizespor,TUR,1,1331.93920898,2021-08-28,2021-09-12
None,Lok Zagreb,CRO,1,1331.74450684,2021-08-29,2021-09-12
None,Vaduz,LIE,0,1331.69677734,2021-08-27,2021-09-14
None,Kayseri,TUR,1,1331.65063477,2021-08-29,2021-09-11
None,Viitorul,ROM,1,1330.20288086,2021-08-28,2021-09-13
None,Cherno More,BUL,1,1328.68469238,2021-08-30,2021-09-11
None,Atromitos,GRE,1,1327.86486816,2021-08-27,2021-09-12
None,Ashdod,ISR,1,1327.67041016,2021-08-29,2021-09-12
None,SonderjyskE,DEN,1,1327.47521973,2021-08-30,2021-09-13
None,Novi Sad,SRB,1,1326.57141113,2021-08-30,2021-09-11
None,Wisla,POL,1,1326.55078125,2021-08-30,2021-09-12
None,Mjaellby,SWE,1,1325.99633789,2021-08-29,2021-09-13
None,Cracovia,POL,1,1325.51062012,2021-08-29,2021-09-11
None,Stromsgodset,NOR,1,1324.69177246,2021-08-30,2021-09-12
None,Veres,UKR,1,1324.6451416,2021-08-30,2021-09-13
None,Silkeborg,DEN,1,1324.49572754,2021-08-30,2021-09-10
None,Lubin,POL,1,1324.25744629,2021-08-30,2021-09-12
None,Altay,TUR,1,1324.19580078,2021-08-30,2021-09-11
None,Varbergs,SWE,1,1323.04980469,2021-08-29,2021-09-13
None,BATE,BLR,1,1320.73876953,2021-08-29,2021-09-12
None,Jagiellonia,POL,1,1320.66833496,2021-08-28,2021-09-11
None,Hapoel Eran Hadera,ISR,1,1320.28161621,2021-08-30,2021-09-12
None,Backa Topola,SRB,1,1318.6907959,2021-08-28,2021-09-10
None,Gornik,POL,1,1318.55236816,2021-08-29,2021-09-11
None,Kairat,KAZ,0,1317.20043945,2021-08-27,2021-09-16
None,Sarpsborg,NOR,1,1317.01269531,2021-08-30,2021-09-12
None,Plock,POL,1,1316.47167969,2021-08-30,2021-09-13
None,Go Ahead Eagles,NED,1,1316.02209473,2021-08-29,2021-09-11
None,Cambuur,NED,1,1315.8269043,2021-08-29,2021-09-11
None,Netanya,ISR,1,1314.98339844,2021-08-29,2021-09-11
None,Beitar,ISR,1,1314.74938965,2021-08-30,2021-09-13
None,Paksi,HUN,1,1313.56848145,2021-08-30,2021-09-11
None,Warta,POL,1,1312.47521973,2021-08-28,2021-09-11
None,Bastia,FRA,2,1310.76013184,2021-08-29,2021-09-11
None,US Quevilly,FRA,2,1309.79711914,2021-08-29,2021-09-11
None,Niort,FRA,2,1308.10119629,2021-08-29,2021-09-11
None,IK Sirius,SWE,1,1307.58276367,2021-08-30,2021-09-11
None,Viborg,DEN,1,1306.90527344,2021-08-30,2021-09-12
None,Kuopio,FIN,0,1306.47119141,2021-08-27,2021-09-16
None,Maribor,SVN,1,1306.26269531,2021-08-29,2021-09-12
None,Ceske Budejovice,CZE,1,1305.70959473,2021-08-29,2021-09-12
None,Ilichivets,UKR,1,1304.93994141,2021-08-29,2021-09-12
None,Lamia,GRE,1,1303.62585449,2021-08-27,2021-09-12
None,Kisvarda,HUN,1,1303.54760742,2021-08-29,2021-09-12
None,Dunkerque,FRA,2,1303.53051758,2021-08-29,2021-09-11
None,St Johnstone,SCO,1,1300.42956543,2021-08-30,2021-09-11
None,Mura,SVN,1,1298.99926758,2021-08-30,2021-09-03
None,Motherwell,SCO,1,1297.10534668,2021-08-29,2021-09-11
None,Kiryat Shmona,ISR,1,1297.10400391,2021-08-29,2021-09-11
None,Vejle,DEN,1,1296.14916992,2021-08-30,2021-09-12
None,Kalmar,SWE,1,1295.78967285,2021-08-30,2021-09-12
None,Adana Demirspor,TUR,1,1295.62939453,2021-08-28,2021-09-11
None,Slaven Belupo,CRO,1,1295.17614746,2021-08-28,2021-09-11
None,H Tel Aviv,ISR,1,1294.06799316,2021-08-29,2021-09-11
None,Levski,BUL,1,1293.48120117,2021-08-29,2021-09-12
None,Puskas Akademia,HUN,1,1293.39123535,2021-08-30,2021-09-12
None,Hapoel Haifa,ISR,1,1293.14550781,2021-08-29,2021-09-12
None,Domzale,SVN,1,1292.85461426,2021-08-30,2021-09-11
None,Beroe Stara Zagora,BUL,1,1292.47753906,2021-08-29,2021-09-13
None,NFC Volos,GRE,1,1292.38513184,2021-08-27,2021-09-12
None,Metalist 1925,UKR,1,1291.71032715,2021-08-29,2021-09-11
None,Stabaek,NOR,1,1288.21154785,2021-08-30,2021-09-11
None,Oerebro,SWE,1,1286.48156738,2021-08-29,2021-09-13
None,Mynai,UKR,1,1284.6907959,2021-08-30,2021-09-12
None,Neftchi,AZE,0,1284.50952148,2021-08-27,2021-09-16
None,Karvina,CZE,1,1283.68920898,2021-08-30,2021-09-12
None,Chernomorets,UKR,1,1282.43127441,2021-08-28,2021-09-12
None,Halmstad,SWE,1,1282.3371582,2021-08-29,2021-09-12
None,Sandefjord,NOR,1,1280.86987305,2021-08-30,2021-09-12
None,Livingston,SCO,1,1280.77648926,2021-08-29,2021-09-11
None,UTA Arad,ROM,1,1280.76989746,2021-08-31,2021-09-10
None,Giresunspor,TUR,1,1280.28747559,2021-08-30,2021-09-13
None,Arda,BUL,1,1277.25500488,2021-08-28,2021-09-16
None,Slavia Sofia,BUL,1,1277.07299805,2021-08-28,2021-09-11
None,OFI,GRE,1,1276.58361816,2021-08-27,2021-09-13
None,Sibenik,CRO,1,1274.87402344,2021-08-29,2021-09-11
None,FC Lviv,UKR,1,1274.43664551,2021-08-30,2021-09-13
None,Dinamo Minsk,BLR,1,1274.01660156,2021-08-29,2021-09-12
None,Olimpija Ljubljana,SVN,1,1273.61010742,2021-08-30,2021-09-11
None,Ionikos,GRE,1,1272.98156738,2021-08-27,2021-09-12
None,Bravo,SVN,1,1272.95385742,2021-08-29,2021-09-12
None,Inter Baku,AZE,0,1272.69384766,2021-08-27,2021-09-16
None,Mezokovesd-Zsory,HUN,1,1272.16223145,2021-08-29,2021-09-11
None,Radomiak,POL,1,1271.93078613,2021-08-29,2021-09-13
None,HJK Helsinki,FIN,0,1269.37194824,2021-08-27,2021-09-16
None,M Petach Tikva,ISR,1,1269.23864746,2021-08-29,2021-09-11
None,Tescoma Zlin,CZE,1,1268.06152344,2021-08-29,2021-09-11
None,Tobol,KAZ,0,1267.18786621,2021-08-27,2021-09-16
None,Arges Pitesti,ROM,1,1264.53991699,2021-08-29,2021-09-11
None,Honved,HUN,1,1264.46447754,2021-08-28,2021-09-11
None,Karagandy,KAZ,0,1262.53259277,2021-08-27,2021-09-16
None,Tromso,NOR,1,1261.37683105,2021-08-30,2021-09-12
None,Degerfors,SWE,1,1261.20996094,2021-08-29,2021-09-12
None,Dinamo Brest,BLR,1,1260.40234375,2021-08-30,2021-09-11
None,Hearts,SCO,1,1259.9375,2021-08-29,2021-09-12
None,Clinceni,ROM,1,1259.2701416,2021-08-31,2021-09-13
None,Ujpest,HUN,1,1259.01159668,2021-08-30,2021-09-13
None,Botev Plovdiv,BUL,1,1258.49377441,2021-08-27,2021-09-16
None,St Mirren,SCO,1,1258.46606445,2021-08-30,2021-09-11
None,Gaz Metan,ROM,1,1258.4230957,2021-08-31,2021-09-12
None,Sfintul Gheorghe,MOL,0,1257.04577637,2021-08-26,2021-09-15
None,Sumqayit,AZE,0,1256.7824707,2021-08-27,2021-09-16
None,Brann,NOR,1,1256.73181152,2021-08-29,2021-09-11
None,Nis,SRB,1,1256.34545898,2021-08-30,2021-09-12
None,Stal Mielec,POL,1,1256.21130371,2021-08-28,2021-09-11
None,Chindia Targoviste,ROM,1,1253.9276123,2021-08-28,2021-09-10
None,Zalaegerszegi,HUN,1,1253.49414062,2021-08-28,2021-09-13
None,Krusevac,SRB,1,1252.25939941,2021-08-30,2021-09-10
None,Teplice,CZE,1,1251.08227539,2021-08-30,2021-09-11
None,Panetolikos,GRE,1,1249.74414062,2021-08-27,2021-09-11
None,Mjondalen,NOR,1,1248.81518555,2021-08-29,2021-09-12
None,Dundee United,SCO,1,1246.38293457,2021-08-29,2021-09-11
None,Rapid Bucuresti,ROM,1,1245.62145996,2021-08-29,2021-09-10
None,Giannina,GRE,1,1244.50927734,2021-08-27,2021-09-12
None,Hradec Kralove,CZE,1,1243.86071777,2021-08-30,2021-09-12
None,Apollon Athens,GRE,1,1243.77331543,2021-08-27,2021-09-11
None,MTK,HUN,1,1240.4128418,2021-08-29,2021-09-11
None,Zlatibor,SRB,1,1240.03442383,2021-08-29,2021-09-10
None,Suduva,LIT,0,1239.79992676,2021-08-27,2022-07-05
None,Laci,ALB,0,1239.20654297,2021-08-13,2022-07-06
None,Voluntari,ROM,1,1239.04724121,2021-08-28,2021-09-12
None,Ostersund,SWE,1,1237.65734863,2021-08-30,2021-09-11
None,Bnei Sakhinin,ISR,1,1237.58081055,2021-08-30,2021-09-11
None,Vozdovac Beograd,SRB,1,1237.56945801,2021-08-31,2021-09-12
None,Istra 1961,CRO,1,1235.7791748,2021-08-29,2021-09-12
None,Ross County,SCO,1,1233.69775391,2021-08-30,2021-09-11
None,Partizani Tirana,ALB,0,1232.15234375,2021-08-13,2022-07-06
None,Rukh Brest,BLR,1,1232.02441406,2021-08-28,2021-09-12
None,Velez Mostar,BHZ,0,1231.09460449,2021-08-13,2022-07-06
None,Dinamo Bucuresti,ROM,1,1230.35742188,2021-08-29,2021-09-12
None,Radnik Surdulica,SRB,1,1229.85229492,2021-08-29,2021-09-10
None,Honka Espoo,FIN,0,1228.6138916,2021-08-27,2021-09-16
None,CSKA 1948 Sofia,BUL,1,1227.9128418,2021-08-28,2021-09-12
None,Dundalk,IRL,0,1223.44714355,2021-08-27,2022-07-01
None,Inter Turku,FIN,0,1222.79882812,2021-08-27,2021-09-16
None,Vllaznia,ALB,0,1222.15075684,2021-08-13,2022-07-06
None,Nieciecza,POL,1,1221.69213867,2021-08-29,2021-09-11
None,Batumi,GEO,0,1220.05334473,2021-08-13,2022-07-06
None,Koper,SVN,1,1219.82666016,2021-08-29,2021-09-12
None,RFS,LAT,0,1219.76379395,2021-08-27,2022-07-06
None,Petrocub,MOL,0,1219.52270508,2021-08-26,2021-09-15
None,Milsami Orhei,MOL,0,1218.8223877,2021-08-26,2021-09-15
None,FK Sarajevo,BHZ,0,1218.72143555,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1218.50744629,2021-08-13,2022-07-01
None,Bohemians Dublin,IRL,0,1217.89111328,2021-08-27,2022-07-01
None,Celje,SVN,1,1216.76965332,2021-08-28,2021-09-11
None,Dundee,SCO,1,1213.80126953,2021-08-29,2021-09-11
None,Tabor Sezana,SVN,1,1212.98608398,2021-08-29,2021-09-12
None,FK Riga,LAT,0,1212.8104248,2021-08-27,2022-07-06
None,Tsarsko Selo,BUL,1,1209.73461914,2021-08-27,2021-09-13
None,Botev Vratsa,BUL,1,1208.83886719,2021-08-29,2021-09-12
None,Gornik Leczna,POL,1,1206.82568359,2021-08-28,2021-09-13
None,Liepajas,LAT,0,1201.36291504,2021-08-27,2022-07-06
None,Debrecen,HUN,1,1200.63757324,2021-08-29,2021-09-10
None,Craiova 1948,ROM,1,1197.17333984,2021-08-28,2021-09-11
None,Borac Banja Luka,BHZ,0,1192.84912109,2021-08-13,2022-07-06
None,Mioveni,ROM,1,1192.60583496,2021-08-31,2021-09-10
None,Aluminij,SVN,1,1192.59680176,2021-08-30,2021-09-12
None,Mladost Lucani,SRB,1,1192.35839844,2021-08-28,2021-09-12
None,Dila Gori,GEO,0,1191.40490723,2021-08-13,2022-07-06
None,Hapoel Jerusalem,ISR,1,1186.7421875,2021-08-31,2021-09-13
None,Hapoel Nof Hagalil,ISR,1,1185.61425781,2021-08-31,2021-09-11
None,Zalgiris Vilnius,LIT,0,1185.0645752,2021-08-27,2022-07-05
None,Breidablik,ISL,0,1185.04272461,2021-08-13,2022-06-21
None,Novi Pazar,SRB,1,1184.77185059,2021-08-29,2021-09-12
None,Alashkert,ARM,0,1184.71569824,2021-08-27,2021-09-14
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Proleter Novi Sad,SRB,1,1183.95471191,2021-08-31,2021-09-11
None,Gyirmot,HUN,1,1183.20861816,2021-08-30,2021-09-10
None,Gagra,GEO,0,1183.08032227,2021-08-13,2022-07-01
None,Teuta Durres,ALB,0,1182.85375977,2021-08-13,2022-07-01
None,Metalac Gornji Milanovac,SRB,1,1181.72302246,2021-08-29,2021-09-11
None,Dinamo Tbilisi,GEO,0,1177.00195312,2021-08-13,2022-07-06
None,Dragovoljac,CRO,1,1175.92407227,2021-08-28,2021-09-10
None,Valmieras,LAT,0,1175.86376953,2021-08-27,2022-07-06
None,Shamrock,IRL,0,1174.80517578,2021-08-27,2022-07-05
None,Sligo,IRL,0,1170.72949219,2021-08-27,2022-07-05
None,Torpedo Zhodino,BLR,1,1169.88476562,2021-08-29,2021-09-11
None,Neman Grodno,BLR,1,1167.30432129,2021-08-30,2021-09-11
None,Hafnarfjoerdur,ISL,0,1166.88513184,2021-08-13,2022-06-21
None,Gomel,BLR,1,1159.17504883,2021-08-29,2021-09-11
None,Valur,ISL,0,1158.03369141,2021-08-13,2022-06-21
None,FK Vitebsk,BLR,1,1152.96508789,2021-08-30,2021-09-11
None,Stjarnan,ISL,0,1145.53735352,2021-08-13,2022-06-21
None,Ararat,ARM,0,1142.2532959,2021-08-27,2021-09-14
None,The New Saints,WAL,0,1141.85864258,2021-08-13,2022-07-05
None,Isloch,BLR,1,1140.48571777,2021-08-29,2021-09-11
None,Panevezys,LIT,0,1133.8614502,2021-08-27,2022-07-05
None,Flora Tallinn,EST,0,1122.58728027,2021-08-27,2021-09-16
None,Fola Esch,LUX,0,1113.68029785,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.17565918,2021-08-13,2022-07-05
None,Banants,ARM,0,1112.00891113,2021-08-27,2021-09-14
None,Lok Sofia,BUL,1,1111.66308594,2021-08-28,2021-09-10
None,Radomlje,SVN,1,1105.8638916,2021-08-28,2021-09-03
None,Kauno Zalgiris,LIT,0,1102.26403809,2021-08-27,2022-07-05
None,Coleraine,NIR,0,1101.34008789,2021-08-13,2022-07-01
None,Noah,ARM,0,1100.15478516,2021-08-27,2021-09-14
None,Larne,NIR,0,1099.36157227,2021-08-13,2022-07-05
None,Blagoevgrad,BUL,1,1098.94042969,2021-08-30,2021-09-10
None,FK Minsk,BLR,1,1091.65966797,2021-08-29,2021-09-11
None,Zvyazda BDU,BLR,1,1090.34338379,2021-08-30,2021-09-12
None,Swift Hesperange,LUX,0,1089.43969727,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Linfield,NIR,0,1088.98083496,2021-08-13,2022-07-05
None,Kolubara Lazarevac,SRB,1,1088.90637207,2021-08-31,2021-09-12
None,Kragujevac,SRB,1,1087.94604492,2021-08-31,2021-09-11
None,Dudelange,LUX,0,1082.29919434,2021-08-27,2022-07-06
None,R Letzebuerg,LUX,0,1078.27404785,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.37548828,2021-08-13,2022-07-01
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Connahs Quay,WAL,0,1061.92211914,2021-08-13,2022-07-01
None,Slavia Mozyr,BLR,1,1061.60144043,2021-08-30,2021-09-12
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Slutsk,BLR,1,1053.3972168,2021-08-30,2021-09-11
None,FC Infonet,EST,0,1038.78759766,2021-08-27,2021-09-16
None,Paide Linnameeskond,EST,0,1038.62280273,2021-08-27,2021-09-16
None,Prishtine,KOS,0,1038.29650879,2021-08-13,2022-07-01
None,Llapi,KOS,0,1032.45202637,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.97265625,2021-08-13,2022-07-06
None,Bala,WAL,0,1028.73034668,2021-08-13,2022-07-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Newtown AFC,WAL,0,1022.08410645,2021-08-13,2022-07-05
None,Birkirkara,MLT,0,1020.2520752,2021-08-13,2022-07-01
None,Gzira United,MLT,0,1019.14123535,2021-08-13,2022-07-05
None,Mosta,MLT,0,1018.4107666,2021-08-13,2022-07-01
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.29907227,2021-08-13,2022-07-05
None,Smorgon,BLR,1,1004.36700439,2021-08-22,2021-09-12
None,Lincoln,GIB,0,1004.2755127,2021-08-27,2021-09-16
None,Sputnik,BLR,1,993.871459961,2021-07-30,2022-01-01
None,HB Torshavn,FAR,0,986.28302002,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.282348633,2021-08-13,2022-07-01
None,College Europa,GIB,0,955.712524414,2021-08-27,2021-09-16
None,St Josephs,GIB,0,929.544555664,2021-08-27,2021-09-16
None,Mons Calpe,GIB,0,866.165466309,2021-08-27,2021-09-16
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


