Rank,Club,Country,Level,Elo,From,To
None,Cercle Brugge,BEL,1,1337.2175293,2021-11-01,2021-11-03
None,Hapoel Haifa,ISR,1,1337.20471191,2021-11-01,2021-11-04
None,Vicenza,ITA,2,1337.13928223,2021-10-28,2021-11-01
None,Lok Zagreb,CRO,1,1336.06115723,2021-10-25,2021-11-01
None,Beerschot AC,BEL,1,1335.4708252,2021-10-31,2021-11-03
None,Kalmar,SWE,1,1334.71813965,2021-10-31,2021-11-02
None,Alessandria,ITA,2,1333.22106934,2021-10-29,2021-11-01
None,Novi Sad,SRB,1,1332.85888672,2021-10-25,2021-11-01
None,Seraing,BEL,1,1332.74487305,2021-10-31,2021-11-03
None,Vaduz,LIE,0,1332.49536133,2021-10-22,2021-11-02
None,US Quevilly,FRA,2,1331.95983887,2021-10-31,2021-11-02
None,Altay,TUR,1,1328.63378906,2021-10-31,2021-11-03
None,Adana Demirspor,TUR,1,1328.3515625,2021-10-25,2021-11-01
None,NFC Volos,GRE,1,1327.82446289,2021-10-25,2021-11-01
None,Ashdod,ISR,1,1327.80578613,2021-10-31,2021-11-04
None,Gornik,POL,1,1327.35961914,2021-10-31,2021-11-04
None,Sepsi,ROM,1,1327.24560547,2021-11-01,2021-11-04
None,Jagiellonia,POL,1,1326.9239502,2021-10-31,2021-11-04
None,Netanya,ISR,1,1326.78955078,2021-10-31,2021-11-04
None,Veres,UKR,1,1326.13000488,2021-10-24,2021-11-02
None,Bastia,FRA,2,1326.03027344,2021-10-31,2021-11-02
None,Plock,POL,1,1325.95568848,2021-11-01,2021-11-04
None,Hapoel Eran Hadera,ISR,1,1325.58349609,2021-11-01,2021-11-04
None,Varbergs,SWE,1,1324.61645508,2021-10-31,2021-11-02
None,Rukh Lviv,UKR,1,1323.75500488,2021-11-01,2021-11-02
None,Botosani,ROM,1,1323.64233398,2021-10-30,2021-11-04
None,Viborg,DEN,1,1322.21264648,2021-11-01,2021-11-04
None,Pordenone,ITA,2,1321.44384766,2021-10-29,2021-11-01
None,Beitar,ISR,1,1320.56896973,2021-10-25,2021-11-01
None,Viitorul,ROM,1,1319.55456543,2021-10-30,2021-11-04
None,BATE,BLR,1,1318.39660645,2021-10-23,2021-11-06
None,Cherno More,BUL,1,1316.92907715,2021-10-31,2021-11-04
None,Tromso,NOR,1,1314.4296875,2021-10-31,2021-11-04
None,Puskas Akademia,HUN,1,1313.97497559,2021-11-01,2021-11-04
None,Kairat,KAZ,0,1311.4855957,2021-10-22,2021-11-04
None,Kisvarda,HUN,1,1310.8536377,2021-11-01,2021-11-04
None,H Tel Aviv,ISR,1,1309.72839355,2021-11-01,2021-11-04
None,Ceske Budejovice,CZE,1,1308.55371094,2021-10-31,2021-11-04
None,Metalist 1925,UKR,1,1307.29724121,2021-11-01,2021-11-02
None,Pardubice,CZE,1,1306.79748535,2021-11-01,2021-11-04
None,Giresunspor,TUR,1,1305.00048828,2021-10-24,2021-11-01
None,Radomiak,POL,1,1304.53137207,2021-10-30,2021-11-04
None,Kuopio,FIN,0,1304.44970703,2021-10-22,2021-11-04
None,Paksi,HUN,1,1303.12072754,2021-10-23,2021-11-04
None,OFI,GRE,1,1301.87231445,2021-11-01,2021-11-04
None,Stabaek,NOR,1,1299.89050293,2021-11-01,2021-11-04
None,Wisla,POL,1,1298.76513672,2021-11-01,2021-11-04
None,Sandefjord,NOR,1,1297.2019043,2021-11-01,2021-11-04
None,SonderjyskE,DEN,1,1297.18518066,2021-11-01,2021-11-04
None,Lamia,GRE,1,1296.86364746,2021-11-01,2021-11-04
None,Backa Topola,SRB,1,1296.48657227,2021-11-01,2021-11-04
None,Neftchi,AZE,0,1295.64709473,2021-10-22,2021-11-04
None,Livingston,SCO,1,1293.60302734,2021-10-31,2021-11-04
None,M Petach Tikva,ISR,1,1292.84033203,2021-10-31,2021-11-04
None,Maribor,SVN,1,1292.29956055,2021-10-25,2021-11-01
None,Dinamo Minsk,BLR,1,1292.26501465,2021-10-18,2021-11-06
None,Brann,NOR,1,1291.72436523,2021-11-01,2021-11-04
None,Kiryat Shmona,ISR,1,1291.38330078,2021-10-31,2021-11-04
None,Rizespor,TUR,1,1291.20666504,2021-10-30,2021-11-03
None,St Johnstone,SCO,1,1290.57788086,2021-10-31,2021-11-04
None,Stal Mielec,POL,1,1290.4107666,2021-10-30,2021-11-04
None,Mura,SVN,1,1289.75549316,2021-11-01,2021-11-04
None,IK Sirius,SWE,1,1287.13745117,2021-10-31,2021-11-02
None,Atromitos,GRE,1,1286.99035645,2021-11-01,2021-11-04
None,UTA Arad,ROM,1,1285.63110352,2021-10-26,2021-11-01
None,Inhulets,UKR,1,1285.35693359,2021-10-23,2021-11-02
None,Motherwell,SCO,1,1284.72314453,2021-11-01,2021-11-04
None,Inter Baku,AZE,0,1283.83129883,2021-10-22,2021-11-04
None,Ionikos,GRE,1,1282.7980957,2021-10-24,2021-11-01
None,Slaven Belupo,CRO,1,1282.59936523,2021-11-01,2021-11-04
None,Hradec Kralove,CZE,1,1282.27099609,2021-11-01,2021-11-04
None,Sibenik,CRO,1,1281.71838379,2021-10-31,2021-11-04
None,Sfintul Gheorghe,MOL,0,1280.69580078,2021-10-20,2021-11-03
None,Hearts,SCO,1,1280.11779785,2021-10-31,2021-11-04
None,Dundee United,SCO,1,1280.11022949,2021-10-31,2021-11-04
None,Arges Pitesti,ROM,1,1279.56420898,2021-11-01,2021-11-04
None,Warta,POL,1,1277.70666504,2021-10-31,2021-11-04
None,Levski,BUL,1,1277.46228027,2021-10-31,2021-11-04
None,Beroe Stara Zagora,BUL,1,1276.39208984,2021-11-01,2021-11-04
None,Olimpija Ljubljana,SVN,1,1275.94958496,2021-10-31,2021-11-04
None,Slavia Sofia,BUL,1,1275.34545898,2021-10-31,2021-11-04
None,Giannina,GRE,1,1272.88000488,2021-11-01,2021-11-04
None,Vejle,DEN,1,1272.01623535,2021-11-01,2021-11-04
None,Nis,SRB,1,1270.75805664,2021-10-31,2021-11-03
None,Mjondalen,NOR,1,1270.39489746,2021-11-01,2021-11-04
None,Ilichivets,UKR,1,1268.52514648,2021-10-24,2021-11-02
None,St Mirren,SCO,1,1268.40124512,2021-10-31,2021-11-04
None,Sumqayit,AZE,0,1267.92004395,2021-10-22,2021-11-04
None,Tobol,KAZ,0,1265.10461426,2021-10-22,2021-11-04
None,HJK Helsinki,FIN,0,1264.25158691,2021-10-22,2021-11-04
None,Mezokovesd-Zsory,HUN,1,1262.52355957,2021-10-25,2021-11-04
None,Voluntari,ROM,1,1262.04711914,2021-10-31,2021-11-04
None,Halmstad,SWE,1,1262.02539062,2021-10-29,2021-11-01
None,Karagandy,KAZ,0,1260.44934082,2021-10-22,2021-11-04
None,Degerfors,SWE,1,1260.18664551,2021-10-29,2021-11-01
None,Chindia Targoviste,ROM,1,1258.19543457,2021-10-23,2021-11-01
None,Arda,BUL,1,1257.59265137,2021-10-24,2021-11-01
None,Bnei Sakhinin,ISR,1,1256.40820312,2021-11-01,2021-11-04
None,Botev Plovdiv,BUL,1,1255.63330078,2021-10-31,2021-11-04
None,FC Lviv,UKR,1,1255.47692871,2021-10-24,2021-11-02
None,Karvina,CZE,1,1255.21496582,2021-10-22,2021-11-04
None,Domzale,SVN,1,1255.07641602,2021-11-01,2021-11-04
None,Mynai,UKR,1,1253.07873535,2021-10-25,2021-11-01
None,Bravo,SVN,1,1251.92004395,2021-10-31,2021-11-04
None,Krusevac,SRB,1,1251.40478516,2021-10-22,2021-11-02
None,Tescoma Zlin,CZE,1,1251.39099121,2021-10-31,2021-11-04
None,Chernomorets,UKR,1,1251.36853027,2021-10-24,2021-11-01
None,Vozdovac Beograd,SRB,1,1250.60571289,2021-11-01,2021-11-04
None,Istra 1961,CRO,1,1249.81335449,2021-10-25,2021-11-01
None,Nieciecza,POL,1,1249.80236816,2021-10-31,2021-11-04
None,Zalaegerszegi,HUN,1,1249.1907959,2021-11-01,2021-11-04
None,Honved,HUN,1,1247.06506348,2021-11-01,2021-11-04
None,Panetolikos,GRE,1,1246.58312988,2021-10-31,2021-11-04
None,Rapid Bucuresti,ROM,1,1243.60900879,2021-10-24,2021-11-01
None,Petrocub,MOL,0,1243.17272949,2021-10-20,2021-11-03
None,Milsami Orhei,MOL,0,1242.47253418,2021-10-20,2021-11-03
None,Ujpest,HUN,1,1241.82348633,2021-10-23,2021-11-04
None,Suduva,LIT,0,1239.79992676,2021-08-27,2022-07-05
None,Laci,ALB,0,1239.20654297,2021-08-13,2022-07-06
None,Oerebro,SWE,1,1237.81115723,2021-11-01,2021-11-02
None,Celje,SVN,1,1237.14550781,2021-11-01,2021-11-04
None,Apollon Athens,GRE,1,1236.859375,2021-10-31,2021-11-04
None,Gaz Metan,ROM,1,1235.81396484,2021-11-01,2021-11-04
None,Partizani Tirana,ALB,0,1232.15234375,2021-08-13,2022-07-06
None,Velez Mostar,BHZ,0,1231.09460449,2021-08-13,2022-07-06
None,CSKA 1948 Sofia,BUL,1,1231.02441406,2021-10-23,2021-11-01
None,Dinamo Brest,BLR,1,1228.70568848,2021-10-24,2021-11-07
None,Mladost Lucani,SRB,1,1228.65466309,2021-10-31,2021-11-04
None,Teplice,CZE,1,1227.78283691,2021-10-31,2021-11-04
None,Honka Espoo,FIN,0,1226.59240723,2021-10-22,2021-11-04
None,Rukh Brest,BLR,1,1225.87976074,2021-10-25,2021-11-05
None,Dundalk,IRL,0,1223.44714355,2021-08-27,2022-07-01
None,Vllaznia,ALB,0,1222.15075684,2021-08-13,2022-07-06
None,Zlatibor,SRB,1,1221.9954834,2021-10-24,2021-11-02
None,MTK,HUN,1,1221.5826416,2021-10-31,2021-11-04
None,Inter Turku,FIN,0,1220.77734375,2021-10-22,2021-11-04
None,Batumi,GEO,0,1220.05334473,2021-08-13,2022-07-06
None,RFS,LAT,0,1219.76379395,2021-08-27,2022-07-06
None,Koper,SVN,1,1219.41784668,2021-10-24,2021-11-01
None,FK Sarajevo,BHZ,0,1218.72143555,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1218.50744629,2021-08-13,2022-07-01
None,Ross County,SCO,1,1218.21228027,2021-10-28,2021-11-04
None,Bohemians Dublin,IRL,0,1217.89111328,2021-08-27,2022-07-01
None,Ostersund,SWE,1,1217.73657227,2021-10-31,2021-11-02
None,Radnik Surdulica,SRB,1,1213.875,2021-10-28,2021-11-01
None,FK Riga,LAT,0,1212.8104248,2021-08-27,2022-07-06
None,Gornik Leczna,POL,1,1212.03979492,2021-11-01,2021-11-04
None,Tabor Sezana,SVN,1,1210.9552002,2021-10-31,2021-11-04
None,Hapoel Nof Hagalil,ISR,1,1210.83483887,2021-10-24,2021-11-01
None,Clinceni,ROM,1,1209.77844238,2021-11-01,2021-11-04
None,Proleter Novi Sad,SRB,1,1208.8717041,2021-10-23,2021-11-01
None,Liepajas,LAT,0,1201.36291504,2021-08-27,2022-07-06
None,Dundee,SCO,1,1197.03747559,2021-10-31,2021-11-04
None,Hapoel Jerusalem,ISR,1,1195.27832031,2021-10-31,2021-11-04
None,Borac Banja Luka,BHZ,0,1192.84912109,2021-08-13,2022-07-06
None,Gomel,BLR,1,1192.39233398,2021-10-28,2021-11-07
None,Dila Gori,GEO,0,1191.40490723,2021-08-13,2022-07-06
None,Debrecen,HUN,1,1188.09533691,2021-10-31,2021-11-04
None,Craiova 1948,ROM,1,1185.18322754,2021-10-23,2021-11-01
None,Aluminij,SVN,1,1185.10400391,2021-11-01,2021-11-04
None,Zalgiris Vilnius,LIT,0,1185.0645752,2021-08-27,2022-07-05
None,Breidablik,ISL,0,1185.04272461,2021-08-13,2022-06-21
None,Metalac Gornji Milanovac,SRB,1,1184.43981934,2021-10-29,2021-11-02
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Gagra,GEO,0,1183.08032227,2021-08-13,2022-07-01
None,Teuta Durres,ALB,0,1182.85375977,2021-08-13,2022-07-01
None,Dragovoljac,CRO,1,1181.28369141,2021-10-31,2021-11-04
None,Tsarsko Selo,BUL,1,1180.89953613,2021-10-23,2021-11-04
None,Torpedo Zhodino,BLR,1,1179.92211914,2021-10-31,2021-11-20
None,Dinamo Bucuresti,ROM,1,1179.60632324,2021-11-01,2021-11-04
None,Dinamo Tbilisi,GEO,0,1177.00195312,2021-08-13,2022-07-06
None,Valmieras,LAT,0,1175.86376953,2021-08-27,2022-07-06
None,Shamrock,IRL,0,1174.80517578,2021-08-27,2022-07-05
None,Sligo,IRL,0,1170.72949219,2021-08-27,2022-07-05
None,Gyirmot,HUN,1,1168.03540039,2021-10-31,2021-11-04
None,Hafnarfjoerdur,ISL,0,1166.88513184,2021-08-13,2022-06-21
None,Isloch,BLR,1,1165.61047363,2021-10-24,2021-11-07
None,Botev Vratsa,BUL,1,1160.86999512,2021-10-31,2021-11-04
None,Novi Pazar,SRB,1,1159.63989258,2021-10-22,2021-11-01
None,Valur,ISL,0,1158.03369141,2021-08-13,2022-06-21
None,Mioveni,ROM,1,1157.95336914,2021-10-31,2021-11-04
None,Alashkert,ARM,0,1156.62011719,2021-10-22,2021-11-04
None,Neman Grodno,BLR,1,1146.39819336,2021-10-23,2021-11-07
None,Stjarnan,ISL,0,1145.53735352,2021-08-13,2022-06-21
None,The New Saints,WAL,0,1141.85864258,2021-08-13,2022-07-05
None,Panevezys,LIT,0,1133.8614502,2021-08-27,2022-07-05
None,Flora Tallinn,EST,0,1132.2767334,2021-10-22,2021-11-04
None,Ararat,ARM,0,1130.88720703,2021-10-22,2021-11-04
None,Lok Sofia,BUL,1,1114.39050293,2021-10-31,2021-11-04
None,Fola Esch,LUX,0,1113.68029785,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.17565918,2021-08-13,2022-07-05
None,Slavia Mozyr,BLR,1,1112.07116699,2021-10-31,2021-11-07
None,FK Vitebsk,BLR,1,1111.06933594,2021-10-24,2021-11-05
None,Radomlje,SVN,1,1110.33422852,2021-10-31,2021-11-04
None,Kauno Zalgiris,LIT,0,1102.26403809,2021-08-27,2022-07-05
None,Kolubara Lazarevac,SRB,1,1101.78491211,2021-10-24,2021-11-02
None,Coleraine,NIR,0,1101.34008789,2021-08-13,2022-07-01
None,Banants,ARM,0,1100.64282227,2021-10-22,2021-11-04
None,Larne,NIR,0,1099.36157227,2021-08-13,2022-07-05
None,Blagoevgrad,BUL,1,1091.03259277,2021-10-24,2021-11-04
None,Swift Hesperange,LUX,0,1089.43969727,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Linfield,NIR,0,1088.98083496,2021-08-13,2022-07-05
None,Noah,ARM,0,1088.78869629,2021-10-22,2021-11-04
None,Kragujevac,SRB,1,1085.85913086,2021-11-01,2021-11-03
None,Dudelange,LUX,0,1082.29919434,2021-08-27,2022-07-06
None,Zvyazda BDU,BLR,1,1079.33581543,2021-10-24,2021-11-06
None,R Letzebuerg,LUX,0,1078.27404785,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.37548828,2021-08-13,2022-07-01
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Connahs Quay,WAL,0,1061.92211914,2021-08-13,2022-07-01
None,FK Minsk,BLR,1,1060.99182129,2021-11-01,2021-11-06
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Slutsk,BLR,1,1053.51757812,2021-10-24,2021-11-06
None,FC Infonet,EST,0,1042.87084961,2021-10-22,2021-11-04
None,Paide Linnameeskond,EST,0,1042.70605469,2021-10-22,2021-11-04
None,Prishtine,KOS,0,1038.29650879,2021-08-13,2022-07-01
None,Llapi,KOS,0,1032.45202637,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.97265625,2021-08-13,2022-07-06
None,Bala,WAL,0,1028.73034668,2021-08-13,2022-07-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Newtown AFC,WAL,0,1022.08410645,2021-08-13,2022-07-05
None,Birkirkara,MLT,0,1020.2520752,2021-08-13,2022-07-01
None,Gzira United,MLT,0,1019.14123535,2021-08-13,2022-07-05
None,Mosta,MLT,0,1018.4107666,2021-08-13,2022-07-01
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.29907227,2021-08-13,2022-07-05
None,Lincoln,GIB,0,999.526000977,2021-10-22,2021-11-04
None,Sputnik,BLR,1,993.871459961,2021-07-30,2022-01-01
None,Smorgon,BLR,1,988.872619629,2021-10-24,2021-11-07
None,HB Torshavn,FAR,0,986.28302002,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.282348633,2021-08-13,2022-07-01
None,College Europa,GIB,0,953.546020508,2021-10-22,2021-11-04
None,St Josephs,GIB,0,927.378051758,2021-10-22,2021-11-04
None,Mons Calpe,GIB,0,863.998962402,2021-10-22,2021-11-04
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


