Rank,Club,Country,Level,Elo,From,To
None,Kayseri,TUR,1,1338.35571289,2021-07-30,2021-08-05
None,Admira,AUT,1,1337.70288086,2021-08-01,2021-08-05
None,Cracovia,POL,1,1335.01501465,2021-07-30,2021-08-01
None,Ceske Budejovice,CZE,1,1334.14758301,2021-07-30,2021-08-01
None,BATE,BLR,1,1333.33544922,2021-07-30,2021-08-02
None,Goeteborg,SWE,1,1332.16455078,2021-07-30,2021-08-02
None,Maribor,SVN,1,1331.92370605,2021-07-30,2021-08-01
None,Rukh Lviv,UKR,1,1331.86462402,2021-07-30,2021-08-01
None,Sheriff Tiraspol,MOL,0,1330.76977539,2021-07-30,2021-08-03
None,Viitorul,ROM,1,1330.76879883,2021-07-31,2021-08-03
None,St Johnstone,SCO,1,1330.08630371,2021-08-01,2021-08-03
None,Ashdod,ISR,1,1329.57141113,2021-07-30,2021-08-05
None,Vaduz,LIE,0,1327.49694824,2021-07-30,2021-08-03
None,Inhulets,UKR,1,1325.24633789,2021-07-30,2021-08-02
None,Lillestrom,NOR,1,1323.00671387,2021-07-30,2021-08-05
None,Backa Topola,SRB,1,1321.40771484,2021-07-30,2021-08-02
None,Atromitos,GRE,1,1319.85595703,2021-07-30,2021-08-03
None,Waalwijk,NED,1,1319.29150391,2021-07-30,2021-08-03
None,Jagiellonia,POL,1,1318.17565918,2021-07-30,2021-08-01
None,Wisla,POL,1,1318.01074219,2021-08-01,2021-08-04
None,Karvina,CZE,1,1317.7154541,2021-08-01,2021-08-03
None,Dunkerque,FRA,2,1317.29553223,2021-08-01,2021-08-03
None,Mura,SVN,1,1316.9810791,2021-08-01,2021-08-05
None,Beitar,ISR,1,1316.4876709,2021-07-30,2021-08-05
None,Neftchi,AZE,0,1314.82775879,2021-07-30,2021-08-03
None,Warta,POL,1,1312.72717285,2021-07-30,2021-08-01
None,Livingston,SCO,1,1312.70336914,2021-08-01,2021-08-03
None,Stromsgodset,NOR,1,1312.14599609,2021-07-30,2021-08-05
None,Vejle,DEN,1,1310.69055176,2021-07-30,2021-08-01
None,Tobol,KAZ,0,1309.61328125,2021-07-30,2021-08-05
None,Hapoel Eran Hadera,ISR,1,1308.66540527,2021-07-30,2021-08-05
None,Netanya,ISR,1,1307.89807129,2021-07-30,2021-08-05
None,Viborg,DEN,1,1306.7565918,2021-08-01,2021-08-03
None,Domzale,SVN,1,1306.59216309,2021-07-30,2021-08-01
None,Bastia,FRA,2,1305.99304199,2021-07-25,2021-08-03
None,Sarpsborg,NOR,1,1305.63342285,2021-07-30,2021-08-05
None,Clinceni,ROM,1,1305.19116211,2021-07-30,2021-08-02
None,Sandefjord,NOR,1,1304.96020508,2021-07-30,2021-08-05
None,Gornik,POL,1,1304.76062012,2021-07-31,2021-08-04
None,Beroe Stara Zagora,BUL,1,1303.70092773,2021-07-30,2021-08-02
None,US Quevilly,FRA,2,1303.28991699,2021-07-25,2021-08-03
None,Cambuur,NED,1,1301.86523438,2021-07-30,2021-08-03
None,Go Ahead Eagles,NED,1,1301.86523438,2021-07-30,2021-08-03
None,Nijmegen,NED,1,1301.86523438,2021-07-30,2021-08-03
None,Plock,POL,1,1301.12463379,2021-07-30,2021-08-02
None,Metalist 1925,UKR,1,1299.94616699,2021-07-31,2021-08-03
None,Dinamo Brest,BLR,1,1299.7376709,2021-07-30,2021-08-02
None,Paksi,HUN,1,1299.65478516,2021-07-31,2021-08-04
None,Silkeborg,DEN,1,1298.85827637,2021-07-30,2021-08-01
None,Veres,UKR,1,1298.70629883,2021-07-30,2021-08-01
None,Adana Demirspor,TUR,1,1298.41259766,2021-07-30,2021-08-05
None,Altay,TUR,1,1298.41259766,2021-07-30,2021-08-05
None,Giresunspor,TUR,1,1298.41259766,2021-07-30,2021-08-05
None,Mjaellby,SWE,1,1298.0246582,2021-07-30,2021-08-01
None,Levski,BUL,1,1297.06262207,2021-08-01,2021-08-03
None,Gaz Metan,ROM,1,1295.88806152,2021-07-31,2021-08-03
None,Cherno More,BUL,1,1295.82629395,2021-07-30,2021-08-02
None,Stabaek,NOR,1,1295.6315918,2021-07-30,2021-08-05
None,Lamia,GRE,1,1295.61694336,2021-07-30,2021-08-03
None,Motherwell,SCO,1,1295.2479248,2021-07-30,2021-08-01
None,FC Lviv,UKR,1,1294.7434082,2021-07-31,2021-08-03
None,Puskas Akademia,HUN,1,1293.89562988,2021-07-30,2021-08-01
None,Karagandy,KAZ,0,1290.7052002,2021-07-30,2021-08-05
None,Kiryat Shmona,ISR,1,1290.20263672,2021-07-30,2021-08-05
None,Niort,FRA,2,1288.32043457,2021-08-01,2021-08-03
None,Olimpija Ljubljana,SVN,1,1288.06628418,2021-07-30,2021-08-01
None,Sibenik,CRO,1,1286.75549316,2021-07-30,2021-08-01
None,Teplice,CZE,1,1286.62536621,2021-07-31,2021-08-03
None,Ujpest,HUN,1,1286.61218262,2021-07-30,2021-08-01
None,IK Sirius,SWE,1,1286.31787109,2021-07-30,2021-08-02
None,Nis,SRB,1,1286.14978027,2021-08-01,2021-08-03
None,Hapoel Haifa,ISR,1,1285.80090332,2021-07-30,2021-08-05
None,NFC Volos,GRE,1,1284.3762207,2021-07-30,2021-08-03
None,Kisvarda,HUN,1,1282.3873291,2021-08-01,2021-08-04
None,St Mirren,SCO,1,1281.4732666,2021-08-01,2021-08-03
None,Dinamo Minsk,BLR,1,1280.2623291,2021-07-30,2021-08-01
None,Varbergs,SWE,1,1278.91479492,2021-08-01,2021-08-03
None,Mezokovesd-Zsory,HUN,1,1278.85290527,2021-07-31,2021-08-04
None,Mynai,UKR,1,1278.05981445,2021-08-01,2021-08-03
None,Tescoma Zlin,CZE,1,1278.02490234,2021-07-30,2021-08-01
None,Chernomorets,UKR,1,1277.98925781,2021-08-01,2021-08-03
None,H Tel Aviv,ISR,1,1277.73706055,2021-07-30,2021-08-05
None,Inter Baku,AZE,0,1274.53356934,2021-07-30,2021-08-03
None,Dinamo Bucuresti,ROM,1,1273.05285645,2021-07-30,2021-08-02
None,Chindia Targoviste,ROM,1,1269.16235352,2021-08-01,2021-08-03
None,OFI,GRE,1,1268.57470703,2021-07-30,2021-08-03
None,Arda,BUL,1,1268.41052246,2021-07-30,2021-08-03
None,Mjondalen,NOR,1,1268.17248535,2021-07-30,2021-08-05
None,Oerebro,SWE,1,1268.13110352,2021-07-30,2021-08-02
None,Brann,NOR,1,1267.92138672,2021-07-30,2021-08-05
None,Kuopio,FIN,0,1266.53613281,2021-07-30,2021-08-03
None,Ionikos,GRE,1,1264.97265625,2021-07-30,2021-08-03
None,UTA Arad,ROM,1,1264.84179688,2021-07-30,2021-08-01
None,Radomiak,POL,1,1263.62304688,2021-08-01,2021-08-04
None,M Petach Tikva,ISR,1,1261.71008301,2021-07-30,2021-08-05
None,Arges Pitesti,ROM,1,1260.88476562,2021-07-31,2021-08-03
None,Istra 1961,CRO,1,1260.66418457,2021-08-01,2021-08-04
None,Zalaegerszegi,HUN,1,1259.62316895,2021-07-30,2021-08-01
None,Laci,ALB,0,1259.04187012,2021-07-30,2021-08-05
None,Sumqayit,AZE,0,1258.62219238,2021-07-30,2021-08-03
None,Hradec Kralove,CZE,1,1257.2734375,2021-08-01,2021-08-03
None,CSKA 1948 Sofia,BUL,1,1257.26538086,2021-08-01,2021-08-03
None,FK Riga,LAT,0,1257.17248535,2021-07-30,2021-08-05
None,Kalmar,SWE,1,1255.87939453,2021-07-30,2021-08-01
None,Krusevac,SRB,1,1252.30065918,2021-07-31,2021-08-03
None,Voluntari,ROM,1,1252.24230957,2021-08-01,2021-08-03
None,Stal Mielec,POL,1,1250.09375,2021-08-01,2021-08-04
None,Halmstad,SWE,1,1250.0526123,2021-07-30,2021-08-02
None,Slavia Sofia,BUL,1,1248.83337402,2021-07-31,2021-08-03
None,Tromso,NOR,1,1248.65686035,2021-07-30,2021-08-05
None,Bravo,SVN,1,1247.38635254,2021-08-01,2021-08-05
None,Partizani Tirana,ALB,0,1247.38171387,2021-07-30,2021-08-05
None,Dundee United,SCO,1,1246.39416504,2021-07-30,2021-08-01
None,Ross County,SCO,1,1245.52416992,2021-08-01,2021-08-03
None,Suduva,LIT,0,1244.72229004,2021-07-30,2021-08-05
None,Velez Mostar,BHZ,0,1241.83581543,2021-07-30,2021-08-05
None,Panetolikos,GRE,1,1241.73522949,2021-07-30,2021-08-03
None,Hearts,SCO,1,1241.68823242,2021-08-01,2021-08-03
None,RFS,LAT,0,1239.73986816,2021-07-30,2021-08-05
None,Degerfors,SWE,1,1239.60314941,2021-08-01,2021-08-03
None,Nieciecza,POL,1,1238.85693359,2021-08-01,2021-08-04
None,Botev Plovdiv,BUL,1,1238.46337891,2021-07-30,2021-08-02
None,Honved,HUN,1,1238.42626953,2021-08-01,2021-08-04
None,Ostersund,SWE,1,1237.87023926,2021-07-30,2021-08-01
None,Vllaznia,ALB,0,1237.38000488,2021-07-30,2021-08-05
None,Giannina,GRE,1,1236.50036621,2021-07-30,2021-08-03
None,Tabor Sezana,SVN,1,1236.09411621,2021-07-30,2021-08-01
None,Mladost Lucani,SRB,1,1236.06384277,2021-07-30,2021-08-03
None,Apollon Athens,GRE,1,1235.7644043,2021-07-30,2021-08-03
None,Vozdovac Beograd,SRB,1,1235.484375,2021-07-30,2021-08-01
None,Gornik Leczna,POL,1,1233.86315918,2021-07-31,2021-08-04
None,Celje,SVN,1,1231.28283691,2021-08-01,2021-08-05
None,Dundalk,IRL,0,1231.23339844,2021-07-30,2021-08-03
None,MTK,HUN,1,1231.08898926,2021-07-31,2021-08-04
None,Radnik Surdulica,SRB,1,1229.07385254,2021-08-01,2021-08-03
None,Dundee,SCO,1,1227.74023438,2021-08-01,2021-08-03
None,HJK Helsinki,FIN,0,1226.64904785,2021-07-30,2021-08-03
None,Bohemians Dublin,IRL,0,1225.35839844,2021-07-30,2021-08-03
None,Rapid Bucuresti,ROM,1,1224.39770508,2021-07-31,2021-08-03
None,Batumi,GEO,0,1223.40258789,2021-07-30,2021-08-05
None,FK Sarajevo,BHZ,0,1223.11291504,2021-07-30,2021-08-05
None,Siroki Brijeg,BHZ,0,1222.89892578,2021-07-30,2021-08-05
None,Zlatibor,SRB,1,1221.67712402,2021-08-01,2021-08-03
None,Liepajas,LAT,0,1219.68737793,2021-07-30,2021-08-05
None,Sfintul Gheorghe,MOL,0,1216.8626709,2021-07-30,2021-08-03
None,Teuta Durres,ALB,0,1216.8371582,2021-07-30,2021-08-05
None,Aluminij,SVN,1,1213.38537598,2021-07-31,2021-08-05
None,Rukh Brest,BLR,1,1213.34472656,2021-07-31,2021-08-13
None,Proleter Novi Sad,SRB,1,1209.79650879,2021-07-31,2021-08-03
None,Tsarsko Selo,BUL,1,1209.2286377,2021-07-31,2021-08-03
None,Bnei Sakhinin,ISR,1,1208.42712402,2021-07-30,2021-08-05
None,Dragovoljac,CRO,1,1204.83239746,2021-07-31,2021-08-04
None,Honka Espoo,FIN,0,1204.7824707,2021-07-30,2021-08-03
None,Craiova 1948,ROM,1,1202.86279297,2021-08-01,2021-08-03
None,Debrecen,HUN,1,1202.50720215,2021-08-01,2021-08-04
None,Metalac Gornji Milanovac,SRB,1,1202.21643066,2021-07-30,2021-08-01
None,Inter Turku,FIN,0,1198.96740723,2021-07-30,2021-08-03
None,Novi Pazar,SRB,1,1197.76330566,2021-07-31,2021-08-03
None,Zalgiris Vilnius,LIT,0,1197.3770752,2021-07-30,2021-08-05
None,Borac Banja Luka,BHZ,0,1197.24060059,2021-07-30,2021-08-05
None,Valmieras,LAT,0,1194.18823242,2021-07-30,2021-08-05
None,Breidablik,ISL,0,1192.94384766,2021-07-30,2021-08-05
None,Dila Gori,GEO,0,1192.78295898,2021-07-30,2021-08-05
None,Botev Vratsa,BUL,1,1191.30566406,2021-08-01,2021-08-03
None,Torpedo Zhodino,BLR,1,1189.80944824,2021-07-30,2021-08-02
None,Shamrock,IRL,0,1187.65234375,2021-07-30,2021-08-03
None,Koper,SVN,1,1187.62805176,2021-08-01,2021-08-05
None,Gagra,GEO,0,1184.45837402,2021-07-30,2021-08-05
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Gyirmot,HUN,1,1182.54455566,2021-07-31,2021-08-04
None,Petrocub,MOL,0,1179.33959961,2021-07-30,2021-08-03
None,Hapoel Jerusalem,ISR,1,1178.96325684,2021-07-30,2021-08-05
None,Hapoel Nof Hagalil,ISR,1,1178.96325684,2021-07-30,2021-08-05
None,Milsami Orhei,MOL,0,1178.6394043,2021-07-30,2021-08-03
None,Dinamo Tbilisi,GEO,0,1178.38012695,2021-07-30,2021-08-05
None,Sligo,IRL,0,1176.72631836,2021-07-30,2021-08-03
None,Mioveni,ROM,1,1170.93737793,2021-07-30,2021-08-02
None,Hafnarfjoerdur,ISL,0,1170.15930176,2021-07-30,2021-08-05
None,Valur,ISL,0,1161.30786133,2021-07-30,2021-08-05
None,Alashkert,ARM,0,1154.81945801,2021-07-30,2021-08-05
None,Isloch,BLR,1,1152.34594727,2021-07-30,2021-08-02
None,Stjarnan,ISL,0,1148.81152344,2021-07-30,2021-08-05
None,The New Saints,WAL,0,1141.7869873,2021-07-30,2021-08-05
None,FK Vitebsk,BLR,1,1141.38415527,2021-07-30,2021-08-02
None,Panevezys,LIT,0,1138.78381348,2021-07-30,2021-08-05
None,Gomel,BLR,1,1136.56506348,2021-07-30,2021-08-02
None,Radomlje,SVN,1,1132.08642578,2021-07-31,2021-08-05
None,Ararat,ARM,0,1129.98400879,2021-07-30,2021-08-05
None,FK Minsk,BLR,1,1115.70141602,2021-07-30,2021-08-15
None,Neman Grodno,BLR,1,1114.38793945,2021-07-30,2021-08-02
None,Linfield,NIR,0,1114.30737305,2021-07-30,2021-08-03
None,Coleraine,NIR,0,1112.36804199,2021-07-30,2021-08-03
None,Drita,KOS,0,1112.34350586,2021-07-30,2021-08-05
None,Larne,NIR,0,1111.76098633,2021-07-30,2021-08-03
None,Kauno Zalgiris,LIT,0,1107.18640137,2021-07-30,2021-08-05
None,Fola Esch,LUX,0,1102.93896484,2021-07-30,2021-08-03
None,Banants,ARM,0,1099.73974609,2021-07-30,2021-08-05
None,Kragujevac,SRB,1,1099.64111328,2021-07-31,2021-08-03
None,Zvyazda BDU,BLR,1,1094.94226074,2021-07-31,2021-08-22
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Glentoran,NIR,0,1088.40344238,2021-07-30,2021-08-03
None,Noah,ARM,0,1087.88549805,2021-07-30,2021-08-05
None,Swift Hesperange,LUX,0,1085.08947754,2021-07-30,2021-08-03
None,Lok Sofia,BUL,1,1078.52600098,2021-07-30,2021-08-01
None,Dudelange,LUX,0,1077.94909668,2021-07-30,2021-08-03
None,Flora Tallinn,EST,0,1077.94543457,2021-07-30,2021-08-05
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Blagoevgrad,BUL,1,1077.57336426,2021-07-30,2021-08-02
None,Kolubara Lazarevac,SRB,1,1076.4909668,2021-07-30,2021-08-02
None,R Letzebuerg,LUX,0,1073.9239502,2021-07-30,2021-08-03
None,Slavia Mozyr,BLR,1,1072.44799805,2021-08-01,2021-08-14
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Connahs Quay,WAL,0,1061.85046387,2021-07-30,2021-08-05
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Prishtine,KOS,0,1038.68493652,2021-07-30,2021-08-05
None,Slutsk,BLR,1,1034.79956055,2021-07-30,2021-08-01
None,Llapi,KOS,0,1032.61999512,2021-07-30,2021-08-05
None,Klaksvik,FAR,0,1031.25244141,2021-07-28,2021-08-05
None,Bala,WAL,0,1028.65869141,2021-07-30,2021-08-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Birkirkara,MLT,0,1023.11340332,2021-07-30,2021-08-05
None,Newtown AFC,WAL,0,1022.01245117,2021-07-30,2021-08-05
None,Gzira United,MLT,0,1022.00262451,2021-07-30,2021-08-05
None,Mosta,MLT,0,1021.27209473,2021-07-30,2021-08-05
None,Hibernians Paola,MLT,0,1020.28649902,2021-07-30,2021-08-05
None,FC Infonet,EST,0,1019.75012207,2021-07-30,2021-08-05
None,Paide Linnameeskond,EST,0,1019.58532715,2021-07-30,2021-08-05
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Sputnik,BLR,1,993.871459961,2021-07-30,2022-01-01
None,Smorgon,BLR,1,992.152160645,2021-08-01,2021-08-15
None,HB Torshavn,FAR,0,986.928405762,2021-07-28,2021-08-05
None,Runavik,FAR,0,968.562194824,2021-07-28,2021-08-05
None,Lincoln,GIB,0,949.459960938,2021-07-29,2021-08-05
None,College Europa,GIB,0,930.463867188,2021-07-29,2021-08-05
None,St Josephs,GIB,0,904.295898438,2021-07-29,2021-08-05
None,Mons Calpe,GIB,0,840.916809082,2021-07-29,2021-08-05
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


