Rank,Club,Country,Level,Elo,From,To
None,Stromsgodset,NOR,1,1335.40393066,2021-10-01,2021-10-03
None,Alessandria,ITA,2,1333.53918457,2021-10-01,2021-10-02
None,Soligorsk,BLR,1,1333.32958984,2021-09-27,2021-10-01
None,Silkeborg,DEN,1,1332.36901855,2021-10-01,2021-10-03
None,US Quevilly,FRA,2,1331.6048584,2021-10-01,2021-10-02
None,Hapoel Eran Hadera,ISR,1,1331.22998047,2021-10-01,2021-10-03
None,BATE,BLR,1,1329.62451172,2021-09-26,2021-10-16
None,SonderjyskE,DEN,1,1329.12939453,2021-10-01,2021-10-03
None,Jagiellonia,POL,1,1328.68725586,2021-10-01,2021-10-01
None,Pardubice,CZE,1,1328.43713379,2021-10-01,2021-10-02
None,Aberdeen,SCO,1,1328.0333252,2021-10-01,2021-10-03
None,Bastia,FRA,2,1327.30737305,2021-10-01,2021-10-02
None,Lok Zagreb,CRO,1,1327.29760742,2021-10-01,2021-10-02
None,Adana Demirspor,TUR,1,1326.9329834,2021-10-01,2021-10-01
None,Gornik,POL,1,1326.41394043,2021-10-01,2021-10-02
None,Hapoel Haifa,ISR,1,1326.26818848,2021-10-01,2021-10-02
None,Viitorul,ROM,1,1326.06225586,2021-10-01,2021-10-03
None,Beerschot AC,BEL,1,1325.81018066,2021-10-01,2021-10-02
None,Paksi,HUN,1,1325.69311523,2021-10-01,2021-10-03
None,Kalmar,SWE,1,1324.61474609,2021-09-30,2021-10-03
None,Plock,POL,1,1324.30334473,2021-10-01,2021-10-02
None,Backa Topola,SRB,1,1323.93945312,2021-10-01,2021-10-02
None,Wisla,POL,1,1322.2677002,2021-10-01,2021-10-01
None,Varbergs,SWE,1,1322.1418457,2021-09-30,2021-10-02
None,Go Ahead Eagles,NED,1,1322.05981445,2021-10-01,2021-10-02
None,NFC Volos,GRE,1,1318.38439941,2021-10-01,2021-10-02
None,Goeteborg,SWE,1,1318.10534668,2021-09-30,2021-10-01
None,Kairat,KAZ,0,1315.89904785,2021-10-01,2021-10-21
None,Dunkerque,FRA,2,1315.48376465,2021-10-01,2021-10-02
None,Rukh Lviv,UKR,1,1314.21716309,2021-10-01,2021-10-01
None,Kisvarda,HUN,1,1312.31030273,2021-10-01,2021-10-01
None,Beitar,ISR,1,1311.76306152,2021-10-01,2021-10-02
None,Ashdod,ISR,1,1311.7545166,2021-10-01,2021-10-03
None,Kuopio,FIN,0,1310.63330078,2021-10-01,2021-10-21
None,Cherno More,BUL,1,1310.05285645,2021-10-01,2021-10-02
None,Motherwell,SCO,1,1309.07727051,2021-10-01,2021-10-02
None,Veres,UKR,1,1308.71679688,2021-10-01,2021-10-03
None,Inhulets,UKR,1,1308.64196777,2021-10-01,2021-10-02
None,Ceske Budejovice,CZE,1,1307.20361328,2021-10-01,2021-10-02
None,Atromitos,GRE,1,1305.72924805,2021-10-01,2021-10-03
None,IK Sirius,SWE,1,1304.25817871,2021-09-30,2021-10-03
None,Viborg,DEN,1,1303.63964844,2021-10-01,2021-10-03
None,Warta,POL,1,1303.00671387,2021-10-01,2021-10-03
None,Mura,SVN,1,1302.34973145,2021-10-01,2021-10-03
None,Stabaek,NOR,1,1300.09558105,2021-10-01,2021-10-03
None,Ilichivets,UKR,1,1298.46484375,2021-10-01,2021-10-01
None,Rizespor,TUR,1,1298.42602539,2021-10-01,2021-10-03
None,Sarpsborg,NOR,1,1295.42468262,2021-10-01,2021-10-02
None,H Tel Aviv,ISR,1,1294.93481445,2021-10-01,2021-10-02
None,Neftchi,AZE,0,1294.08044434,2021-10-01,2021-10-21
None,Lamia,GRE,1,1292.91357422,2021-10-01,2021-10-03
None,OFI,GRE,1,1292.46850586,2021-10-01,2021-10-03
None,St Johnstone,SCO,1,1290.14770508,2021-10-01,2021-10-02
None,Brann,NOR,1,1289.3236084,2021-10-01,2021-10-03
None,Slaven Belupo,CRO,1,1288.93603516,2021-10-01,2021-10-02
None,Dinamo Minsk,BLR,1,1288.92175293,2021-09-27,2021-10-01
None,Netanya,ISR,1,1288.86315918,2021-10-01,2021-10-02
None,Metalist 1925,UKR,1,1288.23083496,2021-10-01,2021-10-03
None,Levski,BUL,1,1287.54699707,2021-10-01,2021-10-03
None,Radomiak,POL,1,1286.99938965,2021-10-01,2021-10-02
None,Maribor,SVN,1,1284.40270996,2021-10-01,2021-10-02
None,Sandefjord,NOR,1,1283.92126465,2021-10-01,2021-10-02
None,Beroe Stara Zagora,BUL,1,1283.63830566,2021-10-01,2021-10-01
None,Puskas Akademia,HUN,1,1282.63146973,2021-10-01,2021-10-02
None,Inter Baku,AZE,0,1282.26477051,2021-10-01,2021-10-21
None,Slavia Sofia,BUL,1,1282.02661133,2021-10-01,2021-10-02
None,Sfintul Gheorghe,MOL,0,1281.5390625,2021-09-29,2021-10-19
None,Ionikos,GRE,1,1281.23864746,2021-10-01,2021-10-03
None,Giresunspor,TUR,1,1280.5345459,2021-10-01,2021-10-02
None,Arda,BUL,1,1280.03100586,2021-10-01,2021-10-02
None,HJK Helsinki,FIN,0,1279.96533203,2021-10-01,2021-10-21
None,Sibenik,CRO,1,1279.5234375,2021-10-01,2021-10-01
None,Vejle,DEN,1,1278.5880127,2021-10-01,2021-10-01
None,Kiryat Shmona,ISR,1,1278.32348633,2021-10-01,2021-10-02
None,Karvina,CZE,1,1276.58203125,2021-10-01,2021-10-03
None,Giannina,GRE,1,1276.33898926,2021-10-01,2021-10-03
None,Tromso,NOR,1,1274.05456543,2021-10-01,2021-10-03
None,Hradec Kralove,CZE,1,1273.15844727,2021-10-01,2021-10-03
None,M Petach Tikva,ISR,1,1272.93981934,2021-10-01,2021-10-02
None,UTA Arad,ROM,1,1271.23620605,2021-10-01,2021-10-02
None,Arges Pitesti,ROM,1,1270.60400391,2021-10-01,2021-10-01
None,Stal Mielec,POL,1,1270.47619629,2021-10-01,2021-10-02
None,Bravo,SVN,1,1269.60241699,2021-10-01,2021-10-03
None,Chindia Targoviste,ROM,1,1269.05566406,2021-10-01,2021-10-01
None,Panetolikos,GRE,1,1267.29504395,2021-10-01,2021-10-03
None,Tobol,KAZ,0,1266.71447754,2021-10-01,2021-10-21
None,Sumqayit,AZE,0,1266.35339355,2021-10-01,2021-10-21
None,Botev Plovdiv,BUL,1,1266.31872559,2021-10-01,2021-10-01
None,Honved,HUN,1,1266.09765625,2021-10-01,2021-10-01
None,Nis,SRB,1,1266.05603027,2021-10-01,2021-10-03
None,Livingston,SCO,1,1265.94494629,2021-10-01,2021-10-02
None,Chernomorets,UKR,1,1264.93823242,2021-10-01,2021-10-02
None,Oerebro,SWE,1,1264.25720215,2021-09-30,2021-10-03
None,Krusevac,SRB,1,1263.30151367,2021-10-01,2021-10-03
None,FC Lviv,UKR,1,1263.1829834,2021-10-01,2021-10-02
None,Olimpija Ljubljana,SVN,1,1262.99414062,2021-10-01,2021-10-02
None,Hearts,SCO,1,1262.60205078,2021-10-01,2021-10-02
None,Karagandy,KAZ,0,1262.0592041,2021-10-01,2021-10-21
None,Voluntari,ROM,1,1261.62683105,2021-10-01,2021-10-03
None,Halmstad,SWE,1,1261.32446289,2021-09-30,2021-10-02
None,Mezokovesd-Zsory,HUN,1,1260.70080566,2021-10-01,2021-10-02
None,Domzale,SVN,1,1259.5814209,2021-10-01,2021-10-02
None,Teplice,CZE,1,1257.23168945,2021-10-01,2021-10-02
None,St Mirren,SCO,1,1257.1081543,2021-10-01,2021-10-02
None,Tescoma Zlin,CZE,1,1255.69506836,2021-10-01,2021-10-02
None,Mynai,UKR,1,1253.23815918,2021-10-01,2021-10-03
None,Gaz Metan,ROM,1,1252.38452148,2021-10-01,2021-10-03
None,Ujpest,HUN,1,1249.84997559,2021-10-01,2021-10-02
None,Nieciecza,POL,1,1247.76916504,2021-10-01,2021-10-02
None,Dundee United,SCO,1,1247.56445312,2021-10-01,2021-10-02
None,Mjondalen,NOR,1,1247.51062012,2021-10-01,2021-10-03
None,Degerfors,SWE,1,1245.83154297,2021-09-30,2021-10-02
None,Istra 1961,CRO,1,1245.56860352,2021-10-01,2021-10-02
None,CSKA 1948 Sofia,BUL,1,1244.50891113,2021-10-01,2021-10-01
None,Petrocub,MOL,0,1244.01599121,2021-09-29,2021-10-19
None,Milsami Orhei,MOL,0,1243.31567383,2021-09-29,2021-10-19
None,Bnei Sakhinin,ISR,1,1240.40124512,2021-10-01,2021-10-02
None,Suduva,LIT,0,1239.79992676,2021-08-27,2022-07-05
None,Laci,ALB,0,1239.20654297,2021-08-13,2022-07-06
None,Tabor Sezana,SVN,1,1238.69482422,2021-10-01,2021-10-02
None,MTK,HUN,1,1238.30151367,2021-10-01,2021-10-03
None,Zalaegerszegi,HUN,1,1237.57128906,2021-10-01,2021-10-03
None,Honka Espoo,FIN,0,1232.77612305,2021-10-01,2021-10-21
None,Zlatibor,SRB,1,1232.73840332,2021-10-01,2021-10-02
None,Partizani Tirana,ALB,0,1232.15234375,2021-08-13,2022-07-06
None,Velez Mostar,BHZ,0,1231.09460449,2021-08-13,2022-07-06
None,Dinamo Brest,BLR,1,1230.87841797,2021-09-25,2021-10-02
None,Rukh Brest,BLR,1,1230.27062988,2021-09-26,2021-10-01
None,Radnik Surdulica,SRB,1,1229.41955566,2021-10-01,2021-10-02
None,Apollon Athens,GRE,1,1229.17358398,2021-10-01,2021-10-02
None,Clinceni,ROM,1,1228.5032959,2021-10-01,2021-10-04
None,Ostersund,SWE,1,1227.38745117,2021-09-30,2021-10-02
None,Inter Turku,FIN,0,1226.9609375,2021-10-01,2021-10-21
None,Vozdovac Beograd,SRB,1,1225.72302246,2021-10-01,2021-10-02
None,Dundalk,IRL,0,1223.44714355,2021-08-27,2022-07-01
None,Rapid Bucuresti,ROM,1,1223.12414551,2021-10-01,2021-10-02
None,Vllaznia,ALB,0,1222.15075684,2021-08-13,2022-07-06
None,Batumi,GEO,0,1220.05334473,2021-08-13,2022-07-06
None,RFS,LAT,0,1219.76379395,2021-08-27,2022-07-06
None,Koper,SVN,1,1219.73413086,2021-10-01,2021-10-03
None,FK Sarajevo,BHZ,0,1218.72143555,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1218.50744629,2021-08-13,2022-07-01
None,Hapoel Nof Hagalil,ISR,1,1217.9921875,2021-10-01,2021-10-02
None,Bohemians Dublin,IRL,0,1217.89111328,2021-08-27,2022-07-01
None,Gornik Leczna,POL,1,1216.10693359,2021-10-01,2021-10-03
None,Mladost Lucani,SRB,1,1214.78771973,2021-10-01,2021-10-03
None,Metalac Gornji Milanovac,SRB,1,1214.29699707,2021-10-01,2021-10-03
None,FK Riga,LAT,0,1212.8104248,2021-08-27,2022-07-06
None,Ross County,SCO,1,1212.06164551,2021-10-01,2021-10-02
None,Celje,SVN,1,1210.96508789,2021-10-01,2021-10-03
None,Debrecen,HUN,1,1205.10705566,2021-10-01,2021-10-02
None,Proleter Novi Sad,SRB,1,1202.74230957,2021-10-01,2021-10-02
None,Dinamo Bucuresti,ROM,1,1202.26782227,2021-10-01,2021-10-02
None,Liepajas,LAT,0,1201.36291504,2021-08-27,2022-07-06
None,Aluminij,SVN,1,1198.54846191,2021-10-01,2021-10-01
None,Dundee,SCO,1,1193.15344238,2021-10-01,2021-10-02
None,Borac Banja Luka,BHZ,0,1192.84912109,2021-08-13,2022-07-06
None,Dila Gori,GEO,0,1191.40490723,2021-08-13,2022-07-06
None,Tsarsko Selo,BUL,1,1187.65625,2021-10-01,2021-10-03
None,Botev Vratsa,BUL,1,1187.27001953,2021-10-01,2021-10-02
None,Craiova 1948,ROM,1,1186.69238281,2021-10-01,2021-10-03
None,Zalgiris Vilnius,LIT,0,1185.0645752,2021-08-27,2022-07-05
None,Breidablik,ISL,0,1185.04272461,2021-08-13,2022-06-21
None,Dragovoljac,CRO,1,1184.73937988,2021-10-01,2021-10-03
None,Shkendija,MAC,0,1184.41125488,2021-07-30,2022-07-05
None,Gagra,GEO,0,1183.08032227,2021-08-13,2022-07-01
None,Hapoel Jerusalem,ISR,1,1182.86462402,2021-10-01,2021-10-03
None,Teuta Durres,ALB,0,1182.85375977,2021-08-13,2022-07-01
None,Gomel,BLR,1,1182.1361084,2021-09-25,2021-10-02
None,Novi Pazar,SRB,1,1179.18151855,2021-10-01,2021-10-03
None,Dinamo Tbilisi,GEO,0,1177.00195312,2021-08-13,2022-07-06
None,Valmieras,LAT,0,1175.86376953,2021-08-27,2022-07-06
None,Shamrock,IRL,0,1174.80517578,2021-08-27,2022-07-05
None,Sligo,IRL,0,1170.72949219,2021-08-27,2022-07-05
None,Torpedo Zhodino,BLR,1,1168.93981934,2021-09-26,2021-10-02
None,Hafnarfjoerdur,ISL,0,1166.88513184,2021-08-13,2022-06-21
None,Mioveni,ROM,1,1163.06445312,2021-10-01,2021-10-01
None,Alashkert,ARM,0,1162.66564941,2021-10-01,2021-10-21
None,Neman Grodno,BLR,1,1161.13562012,2021-09-27,2021-10-01
None,Valur,ISL,0,1158.03369141,2021-08-13,2022-06-21
None,Gyirmot,HUN,1,1154.06164551,2021-10-01,2021-10-02
None,FK Vitebsk,BLR,1,1148.57666016,2021-09-27,2021-10-02
None,Isloch,BLR,1,1146.65466309,2021-09-26,2021-10-02
None,Stjarnan,ISL,0,1145.53735352,2021-08-13,2022-06-21
None,The New Saints,WAL,0,1141.85864258,2021-08-13,2022-07-05
None,Panevezys,LIT,0,1133.8614502,2021-08-27,2022-07-05
None,Ararat,ARM,0,1133.33105469,2021-10-01,2021-10-21
None,Lok Sofia,BUL,1,1131.20922852,2021-10-01,2021-10-02
None,Flora Tallinn,EST,0,1118.80700684,2021-10-01,2021-10-21
None,Fola Esch,LUX,0,1113.68029785,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.17565918,2021-08-13,2022-07-05
None,Kragujevac,SRB,1,1111.0480957,2021-10-01,2021-10-01
None,Banants,ARM,0,1103.08666992,2021-10-01,2021-10-21
None,Kauno Zalgiris,LIT,0,1102.26403809,2021-08-27,2022-07-05
None,Coleraine,NIR,0,1101.34008789,2021-08-13,2022-07-01
None,Kolubara Lazarevac,SRB,1,1099.44140625,2021-10-01,2021-10-01
None,Larne,NIR,0,1099.36157227,2021-08-13,2022-07-05
None,Zvyazda BDU,BLR,1,1097.47583008,2021-09-27,2021-10-03
None,Radomlje,SVN,1,1096.15600586,2021-10-01,2021-10-01
None,Noah,ARM,0,1091.23242188,2021-10-01,2021-10-21
None,Swift Hesperange,LUX,0,1089.43969727,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.27368164,2021-07-30,2022-07-05
None,Linfield,NIR,0,1088.98083496,2021-08-13,2022-07-05
None,Blagoevgrad,BUL,1,1088.41723633,2021-10-01,2021-10-02
None,Slavia Mozyr,BLR,1,1088.27124023,2021-09-19,2021-10-02
None,Dudelange,LUX,0,1082.29919434,2021-08-27,2022-07-06
None,FK Minsk,BLR,1,1080.21875,2021-09-26,2021-10-02
None,R Letzebuerg,LUX,0,1078.27404785,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.8404541,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.37548828,2021-08-13,2022-07-01
None,Decic,MAC,0,1066.94396973,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.69921875,2021-07-30,2022-07-01
None,Connahs Quay,WAL,0,1061.92211914,2021-08-13,2022-07-01
None,FK Podgorica,MNT,0,1056.77832031,2021-07-30,2022-07-01
None,Slutsk,BLR,1,1042.43701172,2021-09-26,2021-10-03
None,Prishtine,KOS,0,1038.29650879,2021-08-13,2022-07-01
None,FC Infonet,EST,0,1037.18481445,2021-10-01,2021-10-21
None,Paide Linnameeskond,EST,0,1037.02001953,2021-10-01,2021-10-21
None,Llapi,KOS,0,1032.45202637,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.97265625,2021-08-13,2022-07-06
None,Bala,WAL,0,1028.73034668,2021-08-13,2022-07-05
None,Sutjeska,MNT,0,1025.63452148,2021-07-30,2022-07-05
None,Newtown AFC,WAL,0,1022.08410645,2021-08-13,2022-07-05
None,Birkirkara,MLT,0,1020.2520752,2021-08-13,2022-07-01
None,Gzira United,MLT,0,1019.14123535,2021-08-13,2022-07-05
None,Mosta,MLT,0,1018.4107666,2021-08-13,2022-07-01
None,Podgorica,MNT,0,1013.76428223,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.29907227,2021-08-13,2022-07-05
None,Lincoln,GIB,0,1001.82788086,2021-10-01,2021-10-21
None,Sputnik,BLR,1,993.871459961,2021-07-30,2022-01-01
None,Smorgon,BLR,1,986.654418945,2021-09-27,2021-10-02
None,HB Torshavn,FAR,0,986.28302002,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.282348633,2021-08-13,2022-07-01
None,College Europa,GIB,0,954.591430664,2021-10-01,2021-10-21
None,St Josephs,GIB,0,928.423400879,2021-10-01,2021-10-21
None,Mons Calpe,GIB,0,865.044311523,2021-10-01,2021-10-21
None,Santa Coloma,AND,0,840.234130859,2021-07-30,2022-06-21
None,Escaldes,AND,0,807.012695312,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,802.477233887,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.426635742,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.297058105,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.556396484,2021-07-28,2022-06-21


